month_start,policy_id,employer_id,employer_name,industry,region_id,region_name,province,product_id,product_name,product_category,coverage_level,pricing_tier,member_count,earned_premium_cad,paid_claims_cad,incurred_claims_cad,claim_count,loss_ratio,claims_frequency,claims_severity_cad,premium_per_member_cad,claims_per_member_cad,profitability_cad
2025-11-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,195,17792.64,9276.27,10433.06,18.0,0.5864,0.0923,579.6144,91.2443,53.5029,7359.58
2025-12-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,182,16606.47,6929.96,7768.02,16.0,0.4678,0.0879,485.5012,91.2443,42.6814,8838.45
2025-01-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,203,6487.81,0.0,0.0,0.0,0.0,0.0,0.0,31.9597,0.0,6487.81
2025-02-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,200,6391.93,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6391.93
2025-03-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,194,6200.17,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6200.17
2025-04-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,203,6487.81,0.0,0.0,0.0,0.0,0.0,0.0,31.9597,0.0,6487.81
2025-05-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,203,6487.81,0.0,0.0,0.0,0.0,0.0,0.0,31.9597,0.0,6487.81
2025-06-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,204,6519.77,0.0,0.0,0.0,0.0,0.0,0.0,31.9597,0.0,6519.77
2025-07-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,191,6104.29,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6104.29
2025-08-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,192,6136.25,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6136.25
2025-09-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,194,6200.17,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6200.17
2025-10-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,197,6296.05,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6296.05
2025-11-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,194,6200.17,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6200.17
2025-12-01,POL0030,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD005,Life Basic,Life,Core,Preferred,193,6168.21,0.0,0.0,0.0,0.0,0.0,0.0,31.9596,0.0,6168.21
2025-01-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,169,38351.05,1295.86,1469.64,14.0,0.0383,0.0828,104.9743,226.9293,8.6961,36881.41
2025-02-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,169,38351.05,2865.91,3084.28,23.0,0.0804,0.1361,134.0991,226.9293,18.2502,35266.77
2025-03-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,39258.77,1621.49,1808.77,15.0,0.0461,0.0867,120.5847,226.9293,10.4553,37450.0
2025-04-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,170,38577.98,1110.08,1228.0,12.0,0.0318,0.0706,102.3333,226.9293,7.2235,37349.98
2025-05-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,39258.77,2086.51,2372.74,24.0,0.0604,0.1387,98.8642,226.9293,13.7153,36886.03
2025-06-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,166,37670.26,1395.6,1606.08,13.0,0.0426,0.0783,123.5446,226.9293,9.6752,36064.18
2025-07-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,39258.77,1428.78,1603.21,16.0,0.0408,0.0925,100.2006,226.9293,9.2671,37655.56
2025-08-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,171,38804.91,2548.92,2814.9,21.0,0.0725,0.1228,134.0429,226.9293,16.4614,35990.01
2025-09-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,171,38804.91,2119.15,2392.1,17.0,0.0616,0.0994,140.7118,226.9293,13.9889,36412.81
2025-10-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,169,38351.05,2641.17,2944.17,22.0,0.0768,0.1302,133.8259,226.9293,17.4211,35406.88
2025-11-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,170,38577.98,2157.55,2464.72,18.0,0.0639,0.1059,136.9289,226.9293,14.4984,36113.26
2025-12-01,POL0031,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD002,Enhanced Health,Health,Enhanced,Preferred,164,37216.41,1262.42,1383.04,10.0,0.0372,0.061,138.304,226.9293,8.4332,35833.37
2025-01-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,179,5693.86,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5693.86
2025-02-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,181,5757.48,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5757.48
2025-03-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,180,5725.67,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5725.67
2025-04-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,175,5566.62,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5566.62
2025-05-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,183,5821.1,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5821.1
2025-06-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,178,5662.05,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5662.05
2025-07-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,181,5757.48,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5757.48
2025-08-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,184,5852.91,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5852.91
2025-09-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,174,5534.81,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5534.81
2025-10-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,178,5662.05,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5662.05
2025-11-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,177,5630.24,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5630.24
2025-12-01,POL0032,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD005,Life Basic,Life,Core,Watch,184,5852.91,0.0,0.0,0.0,0.0,0.0,0.0,31.8093,0.0,5852.91
2025-01-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,153,15146.88,8417.71,9031.47,13.0,0.5963,0.085,694.7285,98.9992,59.0292,6115.41
2025-02-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,148,14651.88,3697.4,4018.53,11.0,0.2743,0.0743,365.3209,98.9992,27.1522,10633.35
2025-03-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,146,14453.88,5953.33,6767.49,13.0,0.4682,0.089,520.5762,98.9992,46.3527,7686.39
2025-04-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,153,15146.88,5736.7,6268.46,9.0,0.4138,0.0588,696.4956,98.9992,40.9703,8878.42
2025-05-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,146,14453.88,4034.74,4414.74,8.0,0.3054,0.0548,551.8425,98.9992,30.2379,10039.14
2025-06-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,155,15344.88,3263.64,3557.08,10.0,0.2318,0.0645,355.708,98.9992,22.9489,11787.8
2025-07-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,152,15047.88,6725.44,7331.36,15.0,0.4872,0.0987,488.7573,98.9992,48.2326,7716.52
2025-08-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,154,15245.88,6119.33,6768.04,14.0,0.4439,0.0909,483.4314,98.9992,43.9483,8477.84
2025-09-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,145,14354.89,4384.24,4735.33,12.0,0.3299,0.0828,394.6108,98.9992,32.6574,9619.56
2025-10-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,147,14552.88,12014.57,13317.57,15.0,0.9151,0.102,887.838,98.9992,90.5957,1235.31
2025-11-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,151,14948.88,6088.73,6824.17,12.0,0.4565,0.0795,568.6808,98.9992,45.1932,8124.71
2025-12-01,POL0033,EMP011,Winnipeg Services,Professional services,REG001,Prairies,Manitoba,PRD003,Dental Plus,Dental,Enhanced,Preferred,149,14750.88,6523.95,7037.51,14.0,0.4771,0.094,502.6793,98.9992,47.2316,7713.37
2025-01-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,557,83814.99,6375.15,7100.96,59.0,0.0847,0.1059,120.3553,150.4757,12.7486,76714.03
2025-02-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,546,82159.75,4774.87,5253.3,42.0,0.0639,0.0769,125.0786,150.4757,9.6214,76906.45
2025-03-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,535,80504.52,6225.49,6901.97,62.0,0.0857,0.1159,111.3221,150.4757,12.9009,73602.55
2025-04-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,566,85169.27,4494.21,5033.15,39.0,0.0591,0.0689,129.0551,150.4757,8.8925,80136.12
2025-05-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,532,80053.09,5711.69,6335.27,51.0,0.0791,0.0959,124.221,150.4757,11.9084,73717.82
2025-06-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,562,84567.37,6500.28,7144.67,46.0,0.0845,0.0819,155.3189,150.4757,12.7129,77422.7
2025-07-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,558,83965.46,8135.93,8907.8,72.0,0.1061,0.129,123.7194,150.4757,15.9638,75057.66
2025-08-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,553,83213.08,7747.78,8563.13,63.0,0.1029,0.1139,135.9227,150.4757,15.4849,74649.95
2025-09-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,564,84868.32,4592.67,5166.68,41.0,0.0609,0.0727,126.0166,150.4757,9.1608,79701.64
2025-10-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,563,84717.84,9901.16,10940.73,78.0,0.1291,0.1385,140.2658,150.4757,19.4329,73777.11
2025-11-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,538,80955.95,7884.73,8724.96,68.0,0.1078,0.1264,128.3082,150.4757,16.2174,72230.99
2025-12-01,POL0034,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Preferred,548,82460.71,9999.45,11160.73,71.0,0.1353,0.1296,157.1934,150.4757,20.3663,71299.98
2025-01-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,469,46010.65,21931.22,24333.6,48.0,0.5289,0.1023,506.95,98.1037,51.884,21677.05
2025-02-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,478,46893.59,8401.13,9328.81,23.0,0.1989,0.0481,405.6004,98.1037,19.5163,37564.78
2025-03-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,452,44342.89,15548.39,17042.08,42.0,0.3843,0.0929,405.7638,98.1037,37.7037,27300.81
2025-04-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,459,45029.62,18258.89,20430.2,41.0,0.4537,0.0893,498.2976,98.1037,44.5102,24599.42
2025-05-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,451,44244.79,29795.02,32697.35,46.0,0.739,0.102,710.812,98.1037,72.4997,11547.44
2025-06-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,448,43950.48,11934.2,13326.26,21.0,0.3032,0.0469,634.5838,98.1038,29.7461,30624.22
2025-07-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,463,45422.03,14334.37,15693.8,32.0,0.3455,0.0691,490.4312,98.1037,33.8959,29728.23
2025-08-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,475,46599.28,25122.49,27465.85,48.0,0.5894,0.1011,572.2052,98.1037,57.8228,19133.43
2025-09-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,459,45029.62,12211.96,13471.9,29.0,0.2992,0.0632,464.5483,98.1037,29.3505,31557.72
2025-10-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,449,44048.58,14576.59,16439.63,35.0,0.3732,0.078,469.7037,98.1037,36.6139,27608.95
2025-11-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,458,44931.51,10326.44,11272.62,23.0,0.2509,0.0502,490.1139,98.1037,24.6127,33658.89
2025-12-01,POL0035,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,479,46991.69,12374.51,13605.3,24.0,0.2895,0.0501,566.8875,98.1037,28.4035,33386.39
2025-01-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,443,11329.41,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,11329.41
2025-02-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,446,11406.14,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,11406.14
2025-03-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,423,10817.93,4474.19,4995.58,1.0,0.4618,0.0024,4995.58,25.5743,11.8099,5822.35
2025-04-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,427,10920.22,22365.18,23559.53,1.0,2.1574,0.0023,23559.53,25.5743,55.1745,-12639.31
2025-05-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,421,10766.78,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,10766.78
2025-06-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,429,10971.37,602.22,630.19,1.0,0.0574,0.0023,630.19,25.5743,1.469,10341.18
2025-07-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,445,11380.56,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,11380.56
2025-08-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,427,10920.22,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,10920.22
2025-09-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,439,11227.12,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,11227.12
2025-10-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,446,11406.14,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,11406.14
2025-11-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,419,10715.63,4310.09,4572.3,1.0,0.4267,0.0024,4572.3,25.5743,10.9124,6143.33
2025-12-01,POL0036,EMP012,Capital Distribution,Wholesale,REG002,Ontario,Ontario,PRD005,Life Basic,Life,Core,Watch,446,11406.14,0.0,0.0,0.0,0.0,0.0,0.0,25.5743,0.0,11406.14
