date,commodity_id,contract_month,futures_price_usd_mt
2025-04-11,SOY,2025-09,379.13
2025-04-14,SOY,2025-09,377.51
2025-04-15,SOY,2025-09,376.23
2025-04-16,SOY,2025-09,381.43
2025-04-17,SOY,2025-09,373.48
2025-04-18,SOY,2025-09,375.42
2025-04-21,SOY,2025-09,368.68
2025-04-22,SOY,2025-09,369.0
2025-04-23,SOY,2025-09,362.58
2025-04-24,SOY,2025-09,365.48
2025-04-25,SOY,2025-09,370.72
2025-04-28,SOY,2025-09,376.1
2025-04-29,SOY,2025-09,376.95
2025-04-30,SOY,2025-09,374.78
2025-05-01,SOY,2025-09,379.25
2025-05-02,SOY,2025-09,375.08
2025-05-05,SOY,2025-09,368.05
2025-05-06,SOY,2025-09,370.62
2025-05-07,SOY,2025-09,360.08
2025-05-08,SOY,2025-09,365.7
2025-05-09,SOY,2025-09,364.22
2025-05-12,SOY,2025-09,360.67
2025-05-13,SOY,2025-09,352.9
2025-05-14,SOY,2025-09,359.59
2025-05-15,SOY,2025-09,356.7
2025-05-16,SOY,2025-09,361.72
2025-05-19,SOY,2025-09,364.26
2025-05-20,SOY,2025-09,361.03
2025-05-21,SOY,2025-09,358.79
2025-05-22,SOY,2025-09,354.14
2025-05-23,SOY,2025-09,356.96
2025-05-26,SOY,2025-09,357.81
2025-05-27,SOY,2025-09,364.51
2025-05-28,SOY,2025-09,363.97
2025-05-29,SOY,2025-09,364.41
2025-05-30,SOY,2025-09,361.52
2025-06-02,SOY,2025-09,359.8
2025-06-03,SOY,2025-09,365.73
2025-06-04,SOY,2025-09,358.28
2025-06-05,SOY,2025-09,366.33
2025-06-06,SOY,2025-09,363.96
2025-06-09,SOY,2025-09,368.71
2025-06-10,SOY,2025-09,371.31
2025-06-11,SOY,2025-09,372.37
2025-06-12,SOY,2025-09,367.74
2025-06-13,SOY,2025-09,378.42
2025-06-16,SOY,2025-09,374.9
2025-06-17,SOY,2025-09,372.18
2025-06-18,SOY,2025-09,376.7
2025-06-19,SOY,2025-09,376.23
2025-06-20,SOY,2025-09,382.88
2025-06-23,SOY,2025-09,380.51
2025-06-24,SOY,2025-09,382.04
2025-06-25,SOY,2025-09,381.42
2025-06-26,SOY,2025-09,382.23
2025-06-27,SOY,2025-09,380.17
2025-06-30,SOY,2025-09,384.43
2025-01-02,BARLEY,2025-03,210.42
2025-01-03,BARLEY,2025-03,210.33
2025-01-06,BARLEY,2025-03,210.29
2025-01-07,BARLEY,2025-03,214.86
2025-01-08,BARLEY,2025-03,214.49
2025-01-09,BARLEY,2025-03,213.92
2025-01-10,BARLEY,2025-03,211.79
2025-01-13,BARLEY,2025-03,214.72
2025-01-14,BARLEY,2025-03,215.32
2025-01-15,BARLEY,2025-03,216.74
2025-01-16,BARLEY,2025-03,217.81
2025-01-17,BARLEY,2025-03,218.98
2025-01-20,BARLEY,2025-03,218.46
2025-01-21,BARLEY,2025-03,220.26
2025-01-22,BARLEY,2025-03,225.53
2025-01-23,BARLEY,2025-03,226.48
2025-01-24,BARLEY,2025-03,228.34
2025-01-27,BARLEY,2025-03,226.68
2025-01-28,BARLEY,2025-03,229.67
2025-01-29,BARLEY,2025-03,227.5
2025-01-30,BARLEY,2025-03,228.55
2025-01-31,BARLEY,2025-03,226.08
2025-02-03,BARLEY,2025-03,223.97
2025-02-04,BARLEY,2025-03,221.48
2025-02-05,BARLEY,2025-03,221.75
2025-02-06,BARLEY,2025-03,224.55
2025-02-07,BARLEY,2025-03,226.33
2025-02-10,BARLEY,2025-03,224.27
2025-02-11,BARLEY,2025-03,222.55
2025-02-12,BARLEY,2025-03,225.4
2025-02-13,BARLEY,2025-03,228.01
2025-02-14,BARLEY,2025-03,227.31
2025-02-17,BARLEY,2025-03,226.45
2025-02-18,BARLEY,2025-03,230.76
2025-02-19,BARLEY,2025-03,229.75
2025-02-20,BARLEY,2025-03,226.55
2025-02-21,BARLEY,2025-03,231.19
2025-02-24,BARLEY,2025-03,231.93
2025-02-25,BARLEY,2025-03,231.18
2025-02-26,BARLEY,2025-03,233.07
2025-02-27,BARLEY,2025-03,231.78
2025-02-28,BARLEY,2025-03,228.47
2025-03-03,BARLEY,2025-03,230.27
2025-03-04,BARLEY,2025-03,231.34
2025-03-05,BARLEY,2025-03,231.15
2025-03-06,BARLEY,2025-03,230.6
2025-03-07,BARLEY,2025-03,227.01
2025-03-10,BARLEY,2025-03,227.14
2025-03-11,BARLEY,2025-03,226.02
2025-03-12,BARLEY,2025-03,225.89
2025-03-13,BARLEY,2025-03,229.23
2025-03-14,BARLEY,2025-03,230.57
2025-03-17,BARLEY,2025-03,229.24
2025-03-18,BARLEY,2025-03,231.46
2025-03-19,BARLEY,2025-03,235.28
2025-03-20,BARLEY,2025-03,230.88
2025-03-21,BARLEY,2025-03,235.56
2025-03-24,BARLEY,2025-03,231.87
2025-03-25,BARLEY,2025-03,235.52
2025-03-26,BARLEY,2025-03,234.47
2025-03-27,BARLEY,2025-03,235.65
2025-03-28,BARLEY,2025-03,235.07
2025-03-31,BARLEY,2025-03,229.76
2025-04-01,BARLEY,2025-03,232.37
2025-04-02,BARLEY,2025-03,225.91
2025-04-03,BARLEY,2025-03,229.24
2025-04-04,BARLEY,2025-03,230.58
2025-04-07,BARLEY,2025-03,236.24
2025-04-08,BARLEY,2025-03,234.35
2025-04-09,BARLEY,2025-03,234.94
2025-04-10,BARLEY,2025-03,230.33
2025-04-11,BARLEY,2025-03,233.52
2025-04-14,BARLEY,2025-03,232.25
2025-04-15,BARLEY,2025-03,229.54
2025-04-16,BARLEY,2025-03,232.25
2025-04-17,BARLEY,2025-03,226.48
2025-04-18,BARLEY,2025-03,230.4
2025-04-21,BARLEY,2025-03,228.11
2025-04-22,BARLEY,2025-03,225.97
2025-04-23,BARLEY,2025-03,223.81
2025-04-24,BARLEY,2025-03,222.85
2025-04-25,BARLEY,2025-03,223.73
2025-04-28,BARLEY,2025-03,222.6
2025-04-29,BARLEY,2025-03,223.29
2025-04-30,BARLEY,2025-03,225.82
2025-05-01,BARLEY,2025-03,227.46
2025-05-02,BARLEY,2025-03,230.83
2025-05-05,BARLEY,2025-03,232.5
2025-05-06,BARLEY,2025-03,233.29
2025-05-07,BARLEY,2025-03,233.03
2025-05-08,BARLEY,2025-03,235.18
2025-05-09,BARLEY,2025-03,236.59
2025-05-12,BARLEY,2025-03,238.66
2025-05-13,BARLEY,2025-03,237.85
2025-05-14,BARLEY,2025-03,234.32
2025-05-15,BARLEY,2025-03,234.67
2025-05-16,BARLEY,2025-03,233.06
2025-05-19,BARLEY,2025-03,236.13
2025-05-20,BARLEY,2025-03,237.8
2025-05-21,BARLEY,2025-03,240.32
2025-05-22,BARLEY,2025-03,243.61
2025-05-23,BARLEY,2025-03,245.57
2025-05-26,BARLEY,2025-03,241.61
2025-05-27,BARLEY,2025-03,245.8
2025-05-28,BARLEY,2025-03,243.77
2025-05-29,BARLEY,2025-03,239.61
2025-05-30,BARLEY,2025-03,238.32
2025-06-02,BARLEY,2025-03,240.67
2025-06-03,BARLEY,2025-03,243.42
2025-06-04,BARLEY,2025-03,249.29
2025-06-05,BARLEY,2025-03,248.25
2025-06-06,BARLEY,2025-03,252.14
2025-06-09,BARLEY,2025-03,254.2
2025-06-10,BARLEY,2025-03,253.97
2025-06-11,BARLEY,2025-03,252.0
2025-06-12,BARLEY,2025-03,254.25
2025-06-13,BARLEY,2025-03,249.43
2025-06-16,BARLEY,2025-03,251.58
2025-06-17,BARLEY,2025-03,252.91
2025-06-18,BARLEY,2025-03,255.14
2025-06-19,BARLEY,2025-03,259.03
2025-06-20,BARLEY,2025-03,258.8
2025-06-23,BARLEY,2025-03,256.58
2025-06-24,BARLEY,2025-03,258.84
2025-06-25,BARLEY,2025-03,260.73
2025-06-26,BARLEY,2025-03,263.66
2025-06-27,BARLEY,2025-03,263.59
2025-06-30,BARLEY,2025-03,268.23
2025-01-02,BARLEY,2025-05,213.07
2025-01-03,BARLEY,2025-05,211.55
2025-01-06,BARLEY,2025-05,213.04
2025-01-07,BARLEY,2025-05,215.5
2025-01-08,BARLEY,2025-05,214.89
2025-01-09,BARLEY,2025-05,213.5
2025-01-10,BARLEY,2025-05,214.15
2025-01-13,BARLEY,2025-05,218.15
2025-01-14,BARLEY,2025-05,215.94
2025-01-15,BARLEY,2025-05,218.11
2025-01-16,BARLEY,2025-05,220.07
2025-01-17,BARLEY,2025-05,220.47
2025-01-20,BARLEY,2025-05,221.91
2025-01-21,BARLEY,2025-05,220.99
2025-01-22,BARLEY,2025-05,228.76
2025-01-23,BARLEY,2025-05,230.72
2025-01-24,BARLEY,2025-05,230.77
2025-01-27,BARLEY,2025-05,230.05
2025-01-28,BARLEY,2025-05,232.07
2025-01-29,BARLEY,2025-05,230.48
2025-01-30,BARLEY,2025-05,230.24
2025-01-31,BARLEY,2025-05,227.93
2025-02-03,BARLEY,2025-05,224.14
2025-02-04,BARLEY,2025-05,224.7
2025-02-05,BARLEY,2025-05,226.0
2025-02-06,BARLEY,2025-05,227.34
2025-02-07,BARLEY,2025-05,227.12
2025-02-10,BARLEY,2025-05,225.26
2025-02-11,BARLEY,2025-05,225.96
2025-02-12,BARLEY,2025-05,227.9
2025-02-13,BARLEY,2025-05,231.18
2025-02-14,BARLEY,2025-05,229.79
2025-02-17,BARLEY,2025-05,230.27
2025-02-18,BARLEY,2025-05,231.6
2025-02-19,BARLEY,2025-05,228.94
2025-02-20,BARLEY,2025-05,230.1
2025-02-21,BARLEY,2025-05,234.04
2025-02-24,BARLEY,2025-05,237.74
2025-02-25,BARLEY,2025-05,233.97
2025-02-26,BARLEY,2025-05,235.6
2025-02-27,BARLEY,2025-05,233.39
2025-02-28,BARLEY,2025-05,229.95
2025-03-03,BARLEY,2025-05,232.25
2025-03-04,BARLEY,2025-05,235.96
2025-03-05,BARLEY,2025-05,233.64
2025-03-06,BARLEY,2025-05,232.5
2025-03-07,BARLEY,2025-05,231.53
2025-03-10,BARLEY,2025-05,231.58
2025-03-11,BARLEY,2025-05,231.58
2025-03-12,BARLEY,2025-05,228.17
2025-03-13,BARLEY,2025-05,232.39
2025-03-14,BARLEY,2025-05,233.44
2025-03-17,BARLEY,2025-05,232.72
2025-03-18,BARLEY,2025-05,234.79
2025-03-19,BARLEY,2025-05,236.3
2025-03-20,BARLEY,2025-05,235.17
2025-03-21,BARLEY,2025-05,237.93
2025-03-24,BARLEY,2025-05,236.84
2025-03-25,BARLEY,2025-05,237.56
2025-03-26,BARLEY,2025-05,235.55
2025-03-27,BARLEY,2025-05,239.49
2025-03-28,BARLEY,2025-05,233.64
2025-03-31,BARLEY,2025-05,236.98
2025-04-01,BARLEY,2025-05,232.95
2025-04-02,BARLEY,2025-05,229.66
2025-04-03,BARLEY,2025-05,229.29
2025-04-04,BARLEY,2025-05,233.93
2025-04-07,BARLEY,2025-05,237.81
2025-04-08,BARLEY,2025-05,237.0
2025-04-09,BARLEY,2025-05,235.54
2025-04-10,BARLEY,2025-05,235.39
2025-04-11,BARLEY,2025-05,235.77
2025-04-14,BARLEY,2025-05,237.32
2025-04-15,BARLEY,2025-05,233.05
2025-04-16,BARLEY,2025-05,233.61
2025-04-17,BARLEY,2025-05,227.95
2025-04-18,BARLEY,2025-05,230.84
2025-04-21,BARLEY,2025-05,229.05
2025-04-22,BARLEY,2025-05,229.99
2025-04-23,BARLEY,2025-05,227.63
2025-04-24,BARLEY,2025-05,226.42
2025-04-25,BARLEY,2025-05,223.97
2025-04-28,BARLEY,2025-05,225.84
2025-04-29,BARLEY,2025-05,225.74
2025-04-30,BARLEY,2025-05,228.4
2025-05-01,BARLEY,2025-05,229.51
2025-05-02,BARLEY,2025-05,231.67
2025-05-05,BARLEY,2025-05,237.08
2025-05-06,BARLEY,2025-05,236.81
2025-05-07,BARLEY,2025-05,236.59
2025-05-08,BARLEY,2025-05,238.31
2025-05-09,BARLEY,2025-05,243.39
2025-05-12,BARLEY,2025-05,243.64
2025-05-13,BARLEY,2025-05,238.41
2025-05-14,BARLEY,2025-05,237.06
2025-05-15,BARLEY,2025-05,236.54
2025-05-16,BARLEY,2025-05,238.58
2025-05-19,BARLEY,2025-05,237.66
2025-05-20,BARLEY,2025-05,241.28
2025-05-21,BARLEY,2025-05,245.19
2025-05-22,BARLEY,2025-05,244.99
2025-05-23,BARLEY,2025-05,247.88
2025-05-26,BARLEY,2025-05,246.22
2025-05-27,BARLEY,2025-05,247.34
2025-05-28,BARLEY,2025-05,248.49
2025-05-29,BARLEY,2025-05,243.84
2025-05-30,BARLEY,2025-05,243.15
2025-06-02,BARLEY,2025-05,244.82
2025-06-03,BARLEY,2025-05,245.81
2025-06-04,BARLEY,2025-05,249.12
2025-06-05,BARLEY,2025-05,251.82
2025-06-06,BARLEY,2025-05,257.11
2025-06-09,BARLEY,2025-05,258.34
2025-06-10,BARLEY,2025-05,256.85
2025-06-11,BARLEY,2025-05,253.98
2025-06-12,BARLEY,2025-05,256.85
2025-06-13,BARLEY,2025-05,256.43
2025-06-16,BARLEY,2025-05,252.53
2025-06-17,BARLEY,2025-05,257.74
2025-06-18,BARLEY,2025-05,259.66
2025-06-19,BARLEY,2025-05,261.25
2025-06-20,BARLEY,2025-05,259.34
2025-06-23,BARLEY,2025-05,261.22
2025-06-24,BARLEY,2025-05,262.7
2025-06-25,BARLEY,2025-05,264.79
2025-06-26,BARLEY,2025-05,267.14
2025-06-27,BARLEY,2025-05,269.66
2025-06-30,BARLEY,2025-05,272.42
2025-01-02,BARLEY,2025-07,215.51
2025-01-03,BARLEY,2025-07,215.16
2025-01-06,BARLEY,2025-07,213.94
2025-01-07,BARLEY,2025-07,217.53
2025-01-08,BARLEY,2025-07,215.43
2025-01-09,BARLEY,2025-07,219.12
2025-01-10,BARLEY,2025-07,216.18
2025-01-13,BARLEY,2025-07,219.28
2025-01-14,BARLEY,2025-07,218.67
2025-01-15,BARLEY,2025-07,219.97
2025-01-16,BARLEY,2025-07,224.39
2025-01-17,BARLEY,2025-07,225.9
2025-01-20,BARLEY,2025-07,221.95
2025-01-21,BARLEY,2025-07,225.53
2025-01-22,BARLEY,2025-07,230.06
2025-01-23,BARLEY,2025-07,232.79
2025-01-24,BARLEY,2025-07,232.31
2025-01-27,BARLEY,2025-07,231.72
2025-01-28,BARLEY,2025-07,235.21
2025-01-29,BARLEY,2025-07,233.38
2025-01-30,BARLEY,2025-07,234.94
2025-01-31,BARLEY,2025-07,230.63
2025-02-03,BARLEY,2025-07,228.32
2025-02-04,BARLEY,2025-07,223.85
2025-02-05,BARLEY,2025-07,226.4
2025-02-06,BARLEY,2025-07,232.24
2025-02-07,BARLEY,2025-07,232.57
2025-02-10,BARLEY,2025-07,227.43
2025-02-11,BARLEY,2025-07,227.51
2025-02-12,BARLEY,2025-07,229.43
2025-02-13,BARLEY,2025-07,234.77
2025-02-14,BARLEY,2025-07,233.32
2025-02-17,BARLEY,2025-07,231.35
2025-02-18,BARLEY,2025-07,234.54
2025-02-19,BARLEY,2025-07,229.74
2025-02-20,BARLEY,2025-07,232.13
2025-02-21,BARLEY,2025-07,238.1
2025-02-24,BARLEY,2025-07,239.37
2025-02-25,BARLEY,2025-07,234.85
2025-02-26,BARLEY,2025-07,237.33
2025-02-27,BARLEY,2025-07,237.75
2025-02-28,BARLEY,2025-07,232.28
2025-03-03,BARLEY,2025-07,235.48
2025-03-04,BARLEY,2025-07,237.69
2025-03-05,BARLEY,2025-07,238.71
2025-03-06,BARLEY,2025-07,235.92
2025-03-07,BARLEY,2025-07,233.94
2025-03-10,BARLEY,2025-07,234.69
2025-03-11,BARLEY,2025-07,231.26
2025-03-12,BARLEY,2025-07,230.29
2025-03-13,BARLEY,2025-07,234.01
2025-03-14,BARLEY,2025-07,235.32
2025-03-17,BARLEY,2025-07,237.55
2025-03-18,BARLEY,2025-07,239.14
2025-03-19,BARLEY,2025-07,239.46
2025-03-20,BARLEY,2025-07,239.48
2025-03-21,BARLEY,2025-07,241.45
2025-03-24,BARLEY,2025-07,238.5
2025-03-25,BARLEY,2025-07,240.44
2025-03-26,BARLEY,2025-07,240.83
2025-03-27,BARLEY,2025-07,240.14
2025-03-28,BARLEY,2025-07,235.67
2025-03-31,BARLEY,2025-07,239.11
2025-04-01,BARLEY,2025-07,236.43
2025-04-02,BARLEY,2025-07,234.28
2025-04-03,BARLEY,2025-07,233.65
2025-04-04,BARLEY,2025-07,235.69
2025-04-07,BARLEY,2025-07,243.02
2025-04-08,BARLEY,2025-07,241.95
2025-04-09,BARLEY,2025-07,239.97
2025-04-10,BARLEY,2025-07,238.15
2025-04-11,BARLEY,2025-07,237.53
2025-04-14,BARLEY,2025-07,238.25
2025-04-15,BARLEY,2025-07,235.85
2025-04-16,BARLEY,2025-07,237.08
2025-04-17,BARLEY,2025-07,231.28
2025-04-18,BARLEY,2025-07,235.44
2025-04-21,BARLEY,2025-07,231.98
2025-04-22,BARLEY,2025-07,232.25
2025-04-23,BARLEY,2025-07,230.05
2025-04-24,BARLEY,2025-07,228.1
2025-04-25,BARLEY,2025-07,227.2
2025-04-28,BARLEY,2025-07,227.45
2025-04-29,BARLEY,2025-07,229.38
2025-04-30,BARLEY,2025-07,230.77
2025-05-01,BARLEY,2025-07,232.84
2025-05-02,BARLEY,2025-07,235.01
2025-05-05,BARLEY,2025-07,238.97
2025-05-06,BARLEY,2025-07,239.2
2025-05-07,BARLEY,2025-07,241.07
2025-05-08,BARLEY,2025-07,241.25
2025-05-09,BARLEY,2025-07,243.5
2025-05-12,BARLEY,2025-07,245.0
2025-05-13,BARLEY,2025-07,240.63
2025-05-14,BARLEY,2025-07,239.1
2025-05-15,BARLEY,2025-07,239.02
2025-05-16,BARLEY,2025-07,242.42
2025-05-19,BARLEY,2025-07,241.17
2025-05-20,BARLEY,2025-07,243.18
2025-05-21,BARLEY,2025-07,247.85
2025-05-22,BARLEY,2025-07,250.85
2025-05-23,BARLEY,2025-07,253.27
2025-05-26,BARLEY,2025-07,248.77
2025-05-27,BARLEY,2025-07,250.22
2025-05-28,BARLEY,2025-07,251.22
2025-05-29,BARLEY,2025-07,245.94
2025-05-30,BARLEY,2025-07,244.78
2025-06-02,BARLEY,2025-07,248.73
2025-06-03,BARLEY,2025-07,250.06
2025-06-04,BARLEY,2025-07,253.0
2025-06-05,BARLEY,2025-07,254.22
2025-06-06,BARLEY,2025-07,260.6
2025-06-09,BARLEY,2025-07,258.88
2025-06-10,BARLEY,2025-07,260.13
2025-06-11,BARLEY,2025-07,255.99
2025-06-12,BARLEY,2025-07,258.71
2025-06-13,BARLEY,2025-07,257.97
2025-06-16,BARLEY,2025-07,257.53
2025-06-17,BARLEY,2025-07,259.7
2025-06-18,BARLEY,2025-07,262.09
2025-06-19,BARLEY,2025-07,265.49
2025-06-20,BARLEY,2025-07,263.41
2025-06-23,BARLEY,2025-07,264.9
2025-06-24,BARLEY,2025-07,265.47
2025-06-25,BARLEY,2025-07,266.11
2025-06-26,BARLEY,2025-07,269.73
2025-06-27,BARLEY,2025-07,271.21
2025-06-30,BARLEY,2025-07,273.61
2025-01-02,BARLEY,2025-09,217.59
2025-01-03,BARLEY,2025-09,221.33
2025-01-06,BARLEY,2025-09,216.85
2025-01-07,BARLEY,2025-09,220.66
2025-01-08,BARLEY,2025-09,220.85
2025-01-09,BARLEY,2025-09,222.04
2025-01-10,BARLEY,2025-09,220.38
2025-01-13,BARLEY,2025-09,220.47
2025-01-14,BARLEY,2025-09,223.04
2025-01-15,BARLEY,2025-09,225.4
2025-01-16,BARLEY,2025-09,225.83
2025-01-17,BARLEY,2025-09,225.19
2025-01-20,BARLEY,2025-09,226.56
2025-01-21,BARLEY,2025-09,227.23
2025-01-22,BARLEY,2025-09,235.09
2025-01-23,BARLEY,2025-09,233.51
2025-01-24,BARLEY,2025-09,234.81
2025-01-27,BARLEY,2025-09,234.22
2025-01-28,BARLEY,2025-09,237.33
2025-01-29,BARLEY,2025-09,238.14
2025-01-30,BARLEY,2025-09,236.13
2025-01-31,BARLEY,2025-09,232.2
2025-02-03,BARLEY,2025-09,229.13
2025-02-04,BARLEY,2025-09,227.32
2025-02-05,BARLEY,2025-09,227.84
2025-02-06,BARLEY,2025-09,232.91
2025-02-07,BARLEY,2025-09,234.92
2025-02-10,BARLEY,2025-09,231.44
2025-02-11,BARLEY,2025-09,232.11
2025-02-12,BARLEY,2025-09,232.63
2025-02-13,BARLEY,2025-09,235.5
2025-02-14,BARLEY,2025-09,234.7
2025-02-17,BARLEY,2025-09,235.88
2025-02-18,BARLEY,2025-09,239.4
2025-02-19,BARLEY,2025-09,233.34
2025-02-20,BARLEY,2025-09,235.63
2025-02-21,BARLEY,2025-09,242.15
2025-02-24,BARLEY,2025-09,239.81
2025-02-25,BARLEY,2025-09,240.2
2025-02-26,BARLEY,2025-09,241.76
2025-02-27,BARLEY,2025-09,239.57
2025-02-28,BARLEY,2025-09,237.07
2025-03-03,BARLEY,2025-09,239.81
2025-03-04,BARLEY,2025-09,242.4
2025-03-05,BARLEY,2025-09,239.67
2025-03-06,BARLEY,2025-09,238.38
2025-03-07,BARLEY,2025-09,235.92
2025-03-10,BARLEY,2025-09,237.55
2025-03-11,BARLEY,2025-09,233.94
2025-03-12,BARLEY,2025-09,232.96
2025-03-13,BARLEY,2025-09,237.33
2025-03-14,BARLEY,2025-09,237.7
2025-03-17,BARLEY,2025-09,239.74
2025-03-18,BARLEY,2025-09,244.0
2025-03-19,BARLEY,2025-09,242.92
2025-03-20,BARLEY,2025-09,241.7
2025-03-21,BARLEY,2025-09,243.78
2025-03-24,BARLEY,2025-09,242.4
2025-03-25,BARLEY,2025-09,244.58
2025-03-26,BARLEY,2025-09,244.02
2025-03-27,BARLEY,2025-09,242.76
2025-03-28,BARLEY,2025-09,238.3
2025-03-31,BARLEY,2025-09,238.79
2025-04-01,BARLEY,2025-09,238.12
2025-04-02,BARLEY,2025-09,236.35
2025-04-03,BARLEY,2025-09,235.64
2025-04-04,BARLEY,2025-09,240.39
2025-04-07,BARLEY,2025-09,244.64
2025-04-08,BARLEY,2025-09,243.5
2025-04-09,BARLEY,2025-09,241.7
2025-04-10,BARLEY,2025-09,240.79
2025-04-11,BARLEY,2025-09,239.79
2025-04-14,BARLEY,2025-09,240.04
2025-04-15,BARLEY,2025-09,240.51
2025-04-16,BARLEY,2025-09,239.29
2025-04-17,BARLEY,2025-09,234.46
2025-04-18,BARLEY,2025-09,237.32
2025-04-21,BARLEY,2025-09,235.04
2025-04-22,BARLEY,2025-09,235.35
2025-04-23,BARLEY,2025-09,231.12
2025-04-24,BARLEY,2025-09,232.87
2025-04-25,BARLEY,2025-09,229.57
2025-04-28,BARLEY,2025-09,231.74
2025-04-29,BARLEY,2025-09,230.95
2025-04-30,BARLEY,2025-09,234.98
2025-05-01,BARLEY,2025-09,236.45
2025-05-02,BARLEY,2025-09,238.93
2025-05-05,BARLEY,2025-09,240.01
2025-05-06,BARLEY,2025-09,243.21
2025-05-07,BARLEY,2025-09,243.91
2025-05-08,BARLEY,2025-09,243.97
2025-05-09,BARLEY,2025-09,246.63
2025-05-12,BARLEY,2025-09,247.51
2025-05-13,BARLEY,2025-09,244.46
2025-05-14,BARLEY,2025-09,244.73
2025-05-15,BARLEY,2025-09,241.34
2025-05-16,BARLEY,2025-09,243.12
2025-05-19,BARLEY,2025-09,245.68
2025-05-20,BARLEY,2025-09,247.18
2025-05-21,BARLEY,2025-09,251.65
2025-05-22,BARLEY,2025-09,251.72
2025-05-23,BARLEY,2025-09,255.07
2025-05-26,BARLEY,2025-09,251.89
2025-05-27,BARLEY,2025-09,253.81
2025-05-28,BARLEY,2025-09,250.47
2025-05-29,BARLEY,2025-09,249.27
2025-05-30,BARLEY,2025-09,248.26
2025-06-02,BARLEY,2025-09,250.84
2025-06-03,BARLEY,2025-09,251.54
2025-06-04,BARLEY,2025-09,255.64
2025-06-05,BARLEY,2025-09,257.72
2025-06-06,BARLEY,2025-09,261.49
2025-06-09,BARLEY,2025-09,263.64
2025-06-10,BARLEY,2025-09,265.29
2025-06-11,BARLEY,2025-09,261.67
2025-06-12,BARLEY,2025-09,261.22
2025-06-13,BARLEY,2025-09,261.03
2025-06-16,BARLEY,2025-09,260.49
2025-06-17,BARLEY,2025-09,263.01
2025-06-18,BARLEY,2025-09,264.4
2025-06-19,BARLEY,2025-09,268.95
2025-06-20,BARLEY,2025-09,267.67
2025-06-23,BARLEY,2025-09,269.52
2025-06-24,BARLEY,2025-09,267.15
2025-06-25,BARLEY,2025-09,270.51
2025-06-26,BARLEY,2025-09,271.8
2025-06-27,BARLEY,2025-09,272.95
2025-06-30,BARLEY,2025-09,279.66
