date,commodity_id,commodity_name,metric,value,threshold,severity,explanation
2025-05-27,CORN,Corn,Large net open exposure,-12961200.28,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-27,CORN,Corn,High margin requirement,1933656.81,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-28,CORN,Corn,Hedge ratio above target,4.84,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-28,CORN,Corn,Large net open exposure,-13179945.97,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-28,CORN,Corn,High margin requirement,1940984.55,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-29,CORN,Corn,Hedge ratio above target,3.49,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-29,CORN,Corn,Large net open exposure,-17472835.87,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-29,CORN,Corn,High margin requirement,1925932.83,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-30,CORN,Corn,Hedge ratio above target,3.49,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-30,CORN,Corn,Large net open exposure,-17519592.47,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-30,CORN,Corn,High margin requirement,2208611.83,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-02,CORN,Corn,Hedge ratio above target,1.59,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-02,CORN,Corn,Large net open exposure,-7410546.76,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-02,CORN,Corn,High margin requirement,1012977.53,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-03,CORN,Corn,Hedge ratio above target,4.22,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-03,CORN,Corn,Large net open exposure,-5605329.53,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-03,CORN,Corn,High margin requirement,1137154.22,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-04,CORN,Corn,Hedge ratio above target,34.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-04,CORN,Corn,Large net open exposure,-4640698.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-04,CORN,Corn,High margin requirement,1107155.64,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-05,CORN,Corn,Hedge ratio above target,34.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-05,CORN,Corn,Large net open exposure,-4614586.56,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-05,CORN,Corn,High margin requirement,1088257.38,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-06,CORN,Corn,Hedge ratio above target,34.74,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-06,CORN,Corn,Large net open exposure,-4611777.3,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-06,CORN,Corn,High margin requirement,1027313.73,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-09,CORN,Corn,Hedge ratio above target,217.48,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-09,CORN,Corn,Large net open exposure,-4486772.13,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-09,CORN,Corn,High margin requirement,1070139.16,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-10,CORN,Corn,Hedge ratio above target,217.48,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-10,CORN,Corn,Large net open exposure,-4429587.69,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-10,CORN,Corn,High margin requirement,1043653.22,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-11,CORN,Corn,Hedge ratio above target,217.48,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-11,CORN,Corn,Large net open exposure,-4403315.19,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-11,CORN,Corn,High margin requirement,1064927.06,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-12,CORN,Corn,Hedge ratio above target,217.48,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-12,CORN,Corn,Large net open exposure,-4382023.07,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-12,CORN,Corn,High margin requirement,1053060.99,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-13,CORN,Corn,Hedge ratio above target,217.48,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-13,CORN,Corn,Large net open exposure,-4458206.33,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-16,CORN,Corn,Hedge ratio above target,2.33,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-16,CORN,Corn,Large net open exposure,-6313585.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-16,CORN,Corn,High margin requirement,1111422.22,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-17,CORN,Corn,Hedge ratio above target,2.52,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-17,CORN,Corn,Large net open exposure,-6299304.3,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-17,CORN,Corn,High margin requirement,1060240.91,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-18,CORN,Corn,Hedge ratio above target,2.52,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-18,CORN,Corn,Large net open exposure,-6354220.48,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-18,CORN,Corn,High margin requirement,1043062.28,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-19,CORN,Corn,Hedge ratio above target,2.52,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-19,CORN,Corn,Large net open exposure,-6319185.4,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-19,CORN,Corn,High margin requirement,1039853.48,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-20,CORN,Corn,Hedge ratio above target,2.52,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-20,CORN,Corn,Large net open exposure,-6324630.93,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-20,CORN,Corn,High margin requirement,1078944.16,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-23,CORN,Corn,Hedge ratio above target,2.52,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-23,CORN,Corn,Large net open exposure,-6330107.18,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-23,CORN,Corn,High margin requirement,1025665.01,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-24,CORN,Corn,Hedge ratio above target,5.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-24,CORN,Corn,Large net open exposure,-5417052.24,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-25,CORN,Corn,Hedge ratio above target,5.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-25,CORN,Corn,Large net open exposure,-5545299.7,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-25,CORN,Corn,High margin requirement,1081012.45,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-26,CORN,Corn,Hedge ratio above target,5.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-26,CORN,Corn,Large net open exposure,-5513466.14,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-26,CORN,Corn,High margin requirement,1093884.18,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-27,CORN,Corn,Hedge ratio above target,5.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-27,CORN,Corn,Large net open exposure,-5582172.69,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-27,CORN,Corn,High margin requirement,1063074.82,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-06-30,CORN,Corn,Hedge ratio above target,21.25,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-06-30,CORN,Corn,Large net open exposure,-4441569.11,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-06-30,CORN,Corn,High margin requirement,1022424.32,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-01-03,SOY,Soybeans,Hedge ratio below target,0.0,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-01-06,SOY,Soybeans,Hedge ratio below target,0.0,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-01-07,SOY,Soybeans,Hedge ratio below target,0.0,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-01-07,SOY,Soybeans,Large net open exposure,-1526854.43,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-08,SOY,Soybeans,Hedge ratio above target,2.15,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-08,SOY,Soybeans,Large net open exposure,1714434.24,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-09,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-09,SOY,Soybeans,Large net open exposure,3913678.66,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-10,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-10,SOY,Soybeans,Large net open exposure,3933768.3,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-13,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-13,SOY,Soybeans,Large net open exposure,3956135.75,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-14,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-14,SOY,Soybeans,Large net open exposure,3994040.43,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-15,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-15,SOY,Soybeans,Large net open exposure,3992382.01,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-16,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-16,SOY,Soybeans,Large net open exposure,4009208.8,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-17,SOY,Soybeans,Hedge ratio above target,4.64,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-17,SOY,Soybeans,Large net open exposure,3978442.63,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-20,SOY,Soybeans,Large net open exposure,6943813.76,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-21,SOY,Soybeans,Hedge ratio above target,1.35,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-21,SOY,Soybeans,Large net open exposure,5649061.74,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-22,SOY,Soybeans,Hedge ratio above target,1.27,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-22,SOY,Soybeans,Large net open exposure,5863946.15,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-23,SOY,Soybeans,Hedge ratio above target,1.27,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-23,SOY,Soybeans,Large net open exposure,5816621.19,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-24,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-24,SOY,Soybeans,Large net open exposure,5084517.69,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-27,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-27,SOY,Soybeans,Large net open exposure,5098373.07,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-28,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-28,SOY,Soybeans,Large net open exposure,5060710.09,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-29,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-29,SOY,Soybeans,Large net open exposure,5023003.7,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-30,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-30,SOY,Soybeans,Large net open exposure,4957833.4,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-01-31,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-01-31,SOY,Soybeans,Large net open exposure,5075751.71,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-03,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-03,SOY,Soybeans,Large net open exposure,5080469.34,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-04,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-04,SOY,Soybeans,Large net open exposure,5026250.72,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-05,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-05,SOY,Soybeans,Large net open exposure,4914317.73,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-06,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-06,SOY,Soybeans,Large net open exposure,4959832.43,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-07,SOY,Soybeans,Hedge ratio above target,1.78,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-07,SOY,Soybeans,Large net open exposure,4915932.46,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-10,SOY,Soybeans,Large net open exposure,6080121.07,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-11,SOY,Soybeans,Hedge ratio below target,0.67,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-11,SOY,Soybeans,Large net open exposure,10623317.36,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-12,SOY,Soybeans,Hedge ratio below target,0.71,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-12,SOY,Soybeans,Large net open exposure,10973045.59,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-13,SOY,Soybeans,Hedge ratio below target,0.49,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-13,SOY,Soybeans,Large net open exposure,13934373.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-14,SOY,Soybeans,Hedge ratio below target,0.62,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-14,SOY,Soybeans,Large net open exposure,11949183.37,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-17,SOY,Soybeans,Hedge ratio below target,0.69,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-17,SOY,Soybeans,Large net open exposure,11244460.34,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-18,SOY,Soybeans,Large net open exposure,10578198.01,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-19,SOY,Soybeans,Large net open exposure,10604658.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-20,SOY,Soybeans,Large net open exposure,10752013.42,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-21,SOY,Soybeans,Hedge ratio below target,0.52,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-02-21,SOY,Soybeans,Large net open exposure,9223495.33,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-24,SOY,Soybeans,Large net open exposure,11409195.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-25,SOY,Soybeans,Hedge ratio above target,1.26,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-25,SOY,Soybeans,Large net open exposure,9188788.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-26,SOY,Soybeans,Hedge ratio above target,1.26,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-26,SOY,Soybeans,Large net open exposure,9214554.92,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-27,SOY,Soybeans,Hedge ratio above target,1.26,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-27,SOY,Soybeans,Large net open exposure,9259365.43,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-02-28,SOY,Soybeans,Hedge ratio above target,1.26,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-02-28,SOY,Soybeans,Large net open exposure,9221183.78,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-03,SOY,Soybeans,Hedge ratio above target,1.26,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-03,SOY,Soybeans,Large net open exposure,9124854.49,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-04,SOY,Soybeans,Hedge ratio below target,0.7,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-04,SOY,Soybeans,Large net open exposure,12330137.96,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-05,SOY,Soybeans,Large net open exposure,11802874.53,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-06,SOY,Soybeans,Large net open exposure,11666115.43,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-07,SOY,Soybeans,Hedge ratio below target,0.64,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-07,SOY,Soybeans,Large net open exposure,12855326.72,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-10,SOY,Soybeans,Hedge ratio below target,0.64,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-10,SOY,Soybeans,Large net open exposure,12746334.68,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-11,SOY,Soybeans,Large net open exposure,10623974.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-12,SOY,Soybeans,Large net open exposure,10623847.26,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-13,SOY,Soybeans,Large net open exposure,10552191.11,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-14,SOY,Soybeans,Large net open exposure,10528748.06,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-17,SOY,Soybeans,Hedge ratio above target,1.75,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-17,SOY,Soybeans,Large net open exposure,7648721.6,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-18,SOY,Soybeans,Hedge ratio above target,2.33,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-18,SOY,Soybeans,Large net open exposure,9280631.39,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-19,SOY,Soybeans,Hedge ratio above target,2.33,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-19,SOY,Soybeans,Large net open exposure,9285706.59,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-20,SOY,Soybeans,Hedge ratio above target,2.33,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-20,SOY,Soybeans,Large net open exposure,9305784.66,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-21,SOY,Soybeans,Hedge ratio above target,1.82,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-21,SOY,Soybeans,Large net open exposure,7870450.63,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-24,SOY,Soybeans,Hedge ratio above target,2.32,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-03-24,SOY,Soybeans,Large net open exposure,7197967.03,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-25,SOY,Soybeans,Large net open exposure,11298330.92,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-26,SOY,Soybeans,Hedge ratio below target,0.48,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-26,SOY,Soybeans,Large net open exposure,15603376.41,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-27,SOY,Soybeans,Large net open exposure,20808223.74,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-28,SOY,Soybeans,Large net open exposure,22487967.67,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-03-31,SOY,Soybeans,Hedge ratio below target,0.69,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-03-31,SOY,Soybeans,Large net open exposure,24534929.79,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-01,SOY,Soybeans,Hedge ratio below target,0.28,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-01,SOY,Soybeans,Large net open exposure,18570335.52,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-02,SOY,Soybeans,Hedge ratio below target,0.23,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-02,SOY,Soybeans,Large net open exposure,21900636.59,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-03,SOY,Soybeans,Hedge ratio below target,0.28,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-03,SOY,Soybeans,Large net open exposure,19008724.95,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-04,SOY,Soybeans,Hedge ratio below target,0.34,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-04,SOY,Soybeans,Large net open exposure,16123337.99,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-07,SOY,Soybeans,Hedge ratio below target,0.02,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-07,SOY,Soybeans,Large net open exposure,11909794.28,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-08,SOY,Soybeans,Hedge ratio below target,0.02,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-08,SOY,Soybeans,Large net open exposure,12008821.24,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-09,SOY,Soybeans,Hedge ratio below target,0.02,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-09,SOY,Soybeans,Large net open exposure,12822705.28,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-10,SOY,Soybeans,Hedge ratio below target,0.02,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-10,SOY,Soybeans,Large net open exposure,12578328.77,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-11,SOY,Soybeans,Hedge ratio below target,0.03,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-11,SOY,Soybeans,Large net open exposure,7611524.39,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-14,SOY,Soybeans,Hedge ratio below target,0.54,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-14,SOY,Soybeans,Large net open exposure,11965165.45,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-14,SOY,Soybeans,High margin requirement,1101703.8,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-15,SOY,Soybeans,Large net open exposure,9165304.07,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-15,SOY,Soybeans,High margin requirement,1157778.16,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-16,SOY,Soybeans,Hedge ratio below target,0.61,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-16,SOY,Soybeans,Large net open exposure,11022640.78,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-16,SOY,Soybeans,High margin requirement,1193844.45,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-17,SOY,Soybeans,Large net open exposure,12094550.56,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-17,SOY,Soybeans,High margin requirement,1228114.24,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-18,SOY,Soybeans,Large net open exposure,11990330.43,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-18,SOY,Soybeans,High margin requirement,1206491.7,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-21,SOY,Soybeans,Hedge ratio below target,0.55,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-21,SOY,Soybeans,Large net open exposure,14569769.63,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-21,SOY,Soybeans,High margin requirement,1160295.9,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-22,SOY,Soybeans,Large net open exposure,17802566.21,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-22,SOY,Soybeans,High margin requirement,1405758.97,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-23,SOY,Soybeans,Large net open exposure,18795937.56,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-23,SOY,Soybeans,High margin requirement,1244748.02,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-24,SOY,Soybeans,Hedge ratio below target,0.44,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-24,SOY,Soybeans,Large net open exposure,17206621.17,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-24,SOY,Soybeans,High margin requirement,1657284.79,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-25,SOY,Soybeans,Hedge ratio below target,0.44,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-25,SOY,Soybeans,Large net open exposure,17271590.79,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-25,SOY,Soybeans,High margin requirement,1800106.39,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-28,SOY,Soybeans,Hedge ratio below target,0.35,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-28,SOY,Soybeans,Large net open exposure,20664925.35,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-28,SOY,Soybeans,High margin requirement,1522604.96,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-29,SOY,Soybeans,Hedge ratio below target,0.43,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-29,SOY,Soybeans,Large net open exposure,18060168.34,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-29,SOY,Soybeans,High margin requirement,1604726.79,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-04-30,SOY,Soybeans,Hedge ratio below target,0.43,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-04-30,SOY,Soybeans,Large net open exposure,17961363.85,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-04-30,SOY,Soybeans,High margin requirement,1619861.76,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-01,SOY,Soybeans,Hedge ratio below target,0.43,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-01,SOY,Soybeans,Large net open exposure,18083032.62,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-01,SOY,Soybeans,High margin requirement,1590391.67,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-02,SOY,Soybeans,Hedge ratio below target,0.48,>= 0.75,Medium,Open physical exposure is under-hedged.
2025-05-02,SOY,Soybeans,Large net open exposure,16480604.27,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-02,SOY,Soybeans,High margin requirement,1687545.04,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-05,SOY,Soybeans,Large net open exposure,12261395.36,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-05,SOY,Soybeans,High margin requirement,1650993.58,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-06,SOY,Soybeans,Large net open exposure,12331779.0,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-06,SOY,Soybeans,High margin requirement,1630245.93,"<= 1,000,000",Medium,Collateral requirement is elevated.
2025-05-07,SOY,Soybeans,Hedge ratio above target,1.37,<= 1.25,Medium,Futures quantity is high relative to physical exposure.
2025-05-07,SOY,Soybeans,Large net open exposure,9002420.97,"abs <= 1,500,000",High,Residual price exposure needs review.
2025-05-07,SOY,Soybeans,High margin requirement,1672044.63,"<= 1,000,000",Medium,Collateral requirement is elevated.
