date,commodity_id,commodity_name,contract_month,avg_cash_price_cad_mt,futures_price_cad_mt,usd_cad,basis_cad_mt,physical_quantity_mt,futures_quantity_mt,net_open_quantity_mt,physical_exposure_cad,futures_exposure_cad,net_open_exposure_cad,hedge_ratio,daily_pnl_cad,cumulative_pnl_cad,basis_risk_cad,margin_requirement_cad,var_95_cad,var_99_cad,stress_down_5pct_cad,stress_up_5pct_cad,physical_transaction_count,futures_position_count
2025-03-26,CORN,Corn,2025-03,287.99,281.22,1.37,6.77,4623.0,-31879.51,-27256.51,1331387.02,-8965152.61,-7633765.6,6.9,120124.91,-55717.47,8675.63,1851495.61,79101.9,111701.47,395002.15,-395002.15,7.0,18.0
2025-03-27,CORN,Corn,2025-03,289.38,281.47,1.37,7.92,4623.0,-31879.51,-27256.51,1337812.99,-8973014.1,-7635201.12,6.9,-1435.52,-57152.98,8446.03,1855530.6,79031.05,111601.43,395138.19,-395138.19,7.0,18.0
2025-03-28,CORN,Corn,2025-03,288.45,279.44,1.37,9.01,-3151.0,-31879.51,-35030.51,-908893.35,-8908375.21,-9817268.55,10.12,60311.77,3158.78,5330.38,2014194.89,79964.6,112919.7,481774.49,-481774.49,9.0,18.0
2025-03-31,CORN,Corn,2025-03,283.15,274.63,1.37,8.52,-3151.0,-31879.51,-35030.51,-892218.25,-8755076.21,-9647294.46,10.12,169974.09,173132.87,5405.66,1832599.27,100766.77,142294.89,473442.54,-473442.54,9.0,18.0
2025-04-01,CORN,Corn,2025-05,283.88,283.32,1.37,0.57,-3633.0,-27053.13,-30686.13,-1031343.31,-7664584.58,-8695927.89,7.45,-279192.98,-106060.1,8217.81,1403371.01,145147.21,204965.45,424482.96,-424482.96,8.0,16.0
2025-04-02,CORN,Corn,2025-05,282.94,279.96,1.37,2.98,-3633.0,-24131.9,-27764.9,-1027913.75,-6755954.66,-7783868.41,6.64,94233.38,-11826.72,8631.04,1491506.51,149428.2,211010.73,378914.28,-378914.28,8.0,17.0
2025-04-03,CORN,Corn,2025-05,288.09,282.96,1.37,5.13,-3633.0,-24131.9,-27764.9,-1046638.24,-6828357.6,-7874995.83,6.64,-91127.42,-102954.14,7791.38,1524150.21,152628.67,215530.18,383283.41,-383283.41,8.0,17.0
2025-04-04,CORN,Corn,2025-05,291.96,285.03,1.37,6.93,-3633.0,-24131.9,-27764.9,-1060676.15,-6878279.26,-7938955.41,6.64,-63959.57,-166913.71,7532.52,1472831.54,153823.38,217217.25,386341.01,-386341.01,8.0,17.0
2025-04-07,CORN,Corn,2025-05,288.3,287.55,1.37,0.75,-934.0,-24131.9,-25065.9,-269275.94,-6939110.95,-7208386.89,25.84,-47563.98,-214477.69,2215.31,1404936.97,154305.73,217898.4,357726.59,-357726.59,7.0,17.0
2025-04-08,CORN,Corn,2025-05,292.05,286.12,1.37,5.93,-1844.0,-30482.4,-32326.4,-538543.89,-8721761.46,-9260305.35,16.53,30882.5,-183595.19,4270.33,1566440.0,155135.1,219069.57,457629.83,-457629.83,6.0,18.0
2025-04-09,CORN,Corn,2025-05,288.75,285.8,1.37,2.96,-1844.0,-30482.4,-32326.4,-532458.69,-8711738.85,-9244197.53,16.53,16107.81,-167487.38,4414.93,1705796.7,154966.18,218831.03,456885.29,-456885.29,6.0,18.0
2025-04-10,CORN,Corn,2025-05,292.52,290.77,1.37,1.75,-1844.0,-38103.0,-39947.0,-539406.88,-11079163.59,-11618570.47,20.66,-158540.22,-326027.59,4688.78,1775880.09,164518.43,232319.97,575534.45,-575534.45,6.0,19.0
2025-04-11,CORN,Corn,2025-05,291.96,285.4,1.36,6.56,-1844.0,-38103.0,-39947.0,-538366.86,-10874443.79,-11412810.65,20.66,205759.81,-120267.78,4694.97,1789380.07,183553.1,259199.23,565256.86,-565256.86,6.0,19.0
2025-04-14,CORN,Corn,2025-05,288.92,283.97,1.36,4.95,-2942.0,-38103.0,-41045.0,-849996.76,-10820032.7,-11670029.46,12.95,60013.16,-60254.62,7486.69,1739286.65,184874.9,261065.77,575001.51,-575001.51,4.0,19.0
2025-04-15,CORN,Corn,2025-05,290.49,286.43,1.36,4.06,-2942.0,-38103.0,-41045.0,-854621.58,-10913827.05,-11768448.63,12.95,-98419.17,-158673.79,7493.0,1711300.73,188166.79,265714.32,579876.22,-579876.22,4.0,19.0
2025-04-16,CORN,Corn,2025-05,289.72,285.48,1.36,4.24,-2942.0,-38103.0,-41045.0,-852344.47,-10877552.99,-11729897.46,12.95,38551.16,-120122.63,7390.7,1875613.02,188887.74,266732.39,577971.43,-577971.43,4.0,19.0
2025-04-17,CORN,Corn,2025-05,287.72,283.29,1.37,4.43,-4282.0,-38103.0,-42385.0,-1231999.91,-10794145.53,-12026145.44,8.9,89291.47,-30831.16,10767.14,1757259.41,191764.99,270795.41,588987.27,-588987.27,7.0,19.0
2025-04-18,CORN,Corn,2025-05,283.9,280.76,1.36,3.14,-10483.0,-38103.0,-48586.0,-2976123.7,-10697737.32,-13673861.02,3.63,112748.32,81917.16,26637.38,1726494.76,196199.59,277057.6,653931.81,-653931.81,8.0,19.0
2025-04-21,CORN,Corn,2025-05,285.87,280.69,1.36,5.18,-10483.0,-38103.0,-48586.0,-2996817.14,-10695146.31,-13691963.45,3.63,-18102.44,63814.72,25061.32,1834727.8,195810.4,276508.02,654630.0,-654630.0,8.0,19.0
2025-04-22,CORN,Corn,2025-05,288.73,285.49,1.37,3.24,-11775.0,-38103.0,-49878.0,-3399819.3,-10878189.31,-14278008.61,3.24,-213003.42,-149188.69,28432.99,1719427.84,206728.45,291925.63,679902.24,-679902.24,7.0,19.0
2025-04-23,CORN,Corn,2025-05,289.27,283.99,1.37,5.28,-12159.0,-40897.22,-53056.22,-3517209.61,-11614291.09,-15131500.7,3.36,51109.82,-98078.87,28836.55,1781429.08,202572.26,286056.59,721402.94,-721402.94,8.0,20.0
2025-04-24,CORN,Corn,2025-05,287.91,286.28,1.37,1.63,-12159.0,-40897.22,-53056.22,-3500673.37,-11707859.83,-15208533.21,3.36,-77032.51,-175111.38,28400.59,1825590.21,204447.24,288704.29,725419.93,-725419.93,8.0,20.0
2025-04-25,CORN,Corn,2025-05,287.3,285.07,1.37,2.23,-12159.0,-40897.22,-53056.22,-3493329.34,-11658554.15,-15151883.48,3.36,56649.72,-118461.66,25613.75,1824860.28,204281.71,288470.53,722660.88,-722660.88,8.0,20.0
2025-04-28,CORN,Corn,2025-05,284.7,283.19,1.36,1.51,-15699.0,-40897.22,-56596.22,-4469568.1,-11581798.24,-16051366.34,2.61,108369.3,-10092.36,29680.15,1830329.62,197836.91,279369.69,757872.64,-757872.64,7.0,20.0
2025-04-29,CORN,Corn,2025-05,283.13,282.09,1.36,1.04,-15699.0,-40897.22,-56596.22,-4444889.27,-11536745.87,-15981635.13,2.61,69731.21,59638.85,29076.16,1963083.84,169442.5,239273.35,754632.86,-754632.86,7.0,20.0
2025-04-30,CORN,Corn,2025-05,280.81,277.4,1.36,3.41,-16386.0,-40897.22,-57283.22,-4601352.66,-11344856.11,-15946208.77,2.5,228342.83,287981.68,30245.21,1835884.94,185640.16,262146.4,751296.91,-751296.91,8.0,20.0
2025-05-01,CORN,Corn,2025-05,282.52,280.3,1.36,2.22,-11749.0,-40897.22,-52646.22,-3319327.48,-11463327.18,-14782654.66,3.48,-146491.13,141490.56,21654.23,1639204.19,191215.02,270018.78,705939.46,-705939.46,9.0,20.0
2025-05-02,CORN,Corn,2025-05,283.69,277.06,1.36,6.63,-11749.0,-40897.22,-52646.22,-3333026.81,-11330951.06,-14663977.87,3.48,118676.79,260167.35,21327.7,1835160.34,192656.27,272054.01,699868.63,-699868.63,9.0,20.0
2025-05-05,CORN,Corn,2025-05,285.51,281.56,1.36,3.95,-11603.0,-40897.22,-52500.22,-3312818.94,-11515053.98,-14827872.92,3.52,-205580.1,54587.25,19633.06,1814267.47,208892.91,294982.11,708265.46,-708265.46,9.0,20.0
2025-05-06,CORN,Corn,2025-05,280.76,276.61,1.36,4.15,-11603.0,-40897.22,-52500.22,-3257611.87,-11312596.38,-14570208.25,3.52,257664.67,312251.92,18735.57,1814670.03,227530.04,321300.0,695934.29,-695934.29,9.0,20.0
2025-05-07,CORN,Corn,2025-05,280.05,276.72,1.36,3.33,-11603.0,-40897.22,-52500.22,-3249420.15,-11317046.0,-14566466.15,3.52,3742.1,315994.02,18665.45,1829343.34,227643.39,321460.06,695829.11,-695829.11,9.0,20.0
2025-05-08,CORN,Corn,2025-05,283.3,280.49,1.36,2.82,-9719.0,-40897.22,-50616.22,-2753431.58,-11471114.01,-14224545.58,4.21,-191824.17,124169.85,15156.27,1809446.82,231765.25,327280.62,683692.96,-683692.96,11.0,20.0
2025-05-09,CORN,Corn,2025-05,287.9,282.35,1.36,5.55,-9719.0,-40897.22,-50616.22,-2798100.1,-11547313.71,-14345413.81,4.21,-120868.22,3301.63,14346.44,1807705.74,226019.22,319166.53,689289.69,-689289.69,11.0,20.0
2025-05-12,CORN,Corn,2025-05,286.05,281.72,1.36,4.32,-7189.0,-36959.91,-44148.91,-2056399.07,-10412493.68,-12468892.76,5.14,43584.89,46886.52,10449.71,1933691.44,225539.29,318488.82,602880.65,-602880.65,12.0,21.0
2025-05-13,CORN,Corn,2025-05,287.78,282.8,1.36,4.98,-7189.0,-36959.91,-44148.91,-2068821.66,-10452203.41,-12521025.08,5.14,-52132.32,-5245.8,10657.15,1846482.7,223121.13,315074.09,605363.04,-605363.04,12.0,21.0
2025-05-14,CORN,Corn,2025-05,283.26,279.26,1.36,4.0,-7189.0,-36959.91,-44148.91,-2036356.14,-10321513.17,-12357869.31,5.14,163155.77,157909.96,10628.86,1815864.75,230215.65,325092.41,597529.9,-597529.9,12.0,21.0
2025-05-15,CORN,Corn,2025-05,282.17,278.52,1.35,3.65,-7189.0,-36959.91,-44148.91,-2028491.37,-10294018.69,-12322510.07,5.14,35359.24,193269.21,10547.82,2100133.45,228538.79,322724.47,595840.59,-595840.59,12.0,21.0
2025-05-16,CORN,Corn,2025-05,285.77,281.48,1.35,4.29,-6598.0,-36959.91,-43557.91,-1885484.07,-10403290.67,-12288774.74,5.6,-135152.37,58116.83,9700.84,1819884.59,231044.48,326262.82,595583.9,-595583.9,13.0,21.0
2025-05-19,CORN,Corn,2025-05,285.17,280.54,1.35,4.62,-6598.0,-36959.91,-43557.91,-1881538.46,-10368862.51,-12250400.98,5.6,38373.76,96490.59,9534.73,1881034.53,231391.46,326752.79,593704.66,-593704.66,13.0,21.0
2025-05-20,CORN,Corn,2025-05,283.02,277.83,1.35,5.19,-6598.0,-36959.91,-43557.91,-1867352.76,-10268571.8,-12135924.56,5.6,114476.42,210967.01,9775.92,1761440.86,219082.21,309370.64,588122.7,-588122.7,13.0,21.0
2025-05-21,CORN,Corn,2025-05,280.91,277.33,1.35,3.58,-6598.0,-36959.91,-43557.91,-1853430.98,-10250110.32,-12103541.3,5.6,32383.26,243350.26,9479.53,1882262.73,218785.52,308951.68,586642.76,-586642.76,13.0,21.0
2025-05-22,CORN,Corn,2025-05,280.54,278.34,1.35,2.2,-12633.0,-36959.91,-49592.91,-3544061.82,-10287532.23,-13831594.05,2.93,-34993.84,208356.42,17686.15,1803595.29,216734.78,306055.78,656139.08,-656139.08,13.0,21.0
2025-05-23,CORN,Corn,2025-05,277.33,279.3,1.35,-1.97,-12633.0,-36959.91,-49592.91,-3503535.16,-10322958.3,-13826493.46,2.93,5100.59,213457.01,23583.09,1840368.52,216291.6,305429.96,656289.32,-656289.32,13.0,21.0
2025-05-26,CORN,Corn,2025-05,279.3,279.1,1.35,0.2,-7896.0,-37340.94,-45236.94,-2205368.59,-10421819.01,-12627187.61,4.73,-17402.63,196054.38,15474.24,1959438.28,213605.99,301637.55,609305.69,-609305.69,16.0,22.0
2025-05-27,CORN,Corn,2025-05,283.58,280.46,1.35,3.11,-7896.0,-38230.01,-46126.01,-2239116.1,-10722084.18,-12961200.28,4.84,-84661.88,111392.5,14854.13,1933656.81,215042.1,303665.51,625668.85,-625668.85,16.0,23.0
2025-05-28,CORN,Corn,2025-05,287.62,285.35,1.35,2.27,-7896.0,-38230.01,-46126.01,-2271031.73,-10908914.24,-13179945.97,4.84,-218745.69,-107353.19,15015.6,1940984.55,211015.97,297980.12,636286.98,-636286.98,16.0,23.0
2025-05-29,CORN,Corn,2025-05,289.66,285.75,1.35,3.9,-13586.0,-47374.73,-60960.73,-3935293.59,-13537542.28,-17472835.87,3.49,-31590.99,-138944.18,25561.42,1925932.83,205309.74,289922.25,834288.86,-834288.86,16.0,24.0
2025-05-30,CORN,Corn,2025-05,291.7,286.16,1.34,5.54,-13586.0,-47374.73,-60960.73,-3962981.86,-13556610.61,-17519592.47,3.49,-46756.6,-185700.78,24475.14,2208611.83,198963.28,280960.27,836349.8,-836349.8,16.0,24.0
2025-06-02,CORN,Corn,2025-07,286.16,287.18,1.34,-1.02,-9964.0,-15876.25,-25840.25,-2851278.31,-4559268.44,-7410546.76,1.59,26992.84,-158707.94,20505.63,1012977.53,186368.62,263175.08,342014.55,-342014.55,15.0,13.0
2025-06-03,CORN,Corn,2025-07,285.01,285.51,1.35,-0.51,-3763.0,-15876.25,-19639.25,-1072477.58,-4532851.95,-5605329.53,4.22,37895.02,-120812.91,8305.33,1137154.22,156231.14,220617.31,269541.7,-269541.7,14.0,13.0
2025-06-04,CORN,Corn,2025-07,283.86,284.13,1.34,-0.28,-457.0,-15876.25,-16333.25,-129722.19,-4510976.07,-4640698.26,34.74,26203.33,-94609.58,1061.76,1107155.64,156972.34,221663.96,230737.69,-230737.69,13.0,13.0
2025-06-05,CORN,Corn,2025-07,283.51,282.5,1.34,1.01,-457.0,-15876.25,-16333.25,-129564.98,-4485021.57,-4614586.56,34.74,26111.7,-68497.88,1077.74,1088257.38,142854.49,201727.85,229433.68,-229433.68,13.0,13.0
2025-06-06,CORN,Corn,2025-07,282.02,282.36,1.34,-0.34,-457.0,-15876.25,-16333.25,-128883.14,-4482894.16,-4611777.3,34.74,2809.26,-65688.62,1076.66,1027313.73,136187.56,192313.34,229300.03,-229300.03,13.0,13.0
2025-06-09,CORN,Corn,2025-07,280.44,281.32,1.34,-0.88,-73.0,-15876.25,-15949.25,-20471.83,-4466300.3,-4486772.13,217.48,17317.74,-48370.87,176.9,1070139.16,135229.13,190959.92,224133.89,-224133.89,12.0,13.0
2025-06-10,CORN,Corn,2025-07,278.11,277.73,1.34,0.38,-73.0,-15876.25,-15949.25,-20302.18,-4409285.51,-4429587.69,217.48,57184.44,8813.57,172.34,1043653.22,135755.83,191703.69,221276.36,-221276.36,12.0,13.0
2025-06-11,CORN,Corn,2025-07,276.67,276.08,1.34,0.59,-73.0,-15876.25,-15949.25,-20196.91,-4383118.28,-4403315.19,217.48,26272.5,35086.07,169.93,1064927.06,120861.69,170671.36,219963.79,-219963.79,12.0,13.0
2025-06-12,CORN,Corn,2025-07,273.51,274.75,1.34,-1.24,-73.0,-15876.25,-15949.25,-19966.23,-4362056.84,-4382023.07,217.48,21292.11,56378.18,173.54,1053060.99,120279.6,169849.38,218901.49,-218901.49,12.0,13.0
2025-06-13,CORN,Corn,2025-07,279.64,279.52,1.34,0.11,-73.0,-15876.25,-15949.25,-20413.43,-4437792.91,-4458206.33,217.48,-76183.26,-19805.08,168.24,976953.83,113014.27,159589.85,222706.18,-222706.18,12.0,13.0
2025-06-16,CORN,Corn,2025-07,278.36,278.24,1.34,0.13,-6812.0,-15876.25,-22688.25,-1896215.57,-4417369.7,-6313585.26,2.33,20516.06,710.99,14862.19,1111422.22,112246.66,158505.89,296717.11,-296717.11,9.0,13.0
2025-06-17,CORN,Corn,2025-07,282.82,284.39,1.34,-1.57,-6309.0,-15876.25,-22185.25,-1784286.14,-4515018.16,-6299304.3,2.52,-127975.49,-127264.5,12829.37,1060240.91,110970.21,156703.38,297122.35,-297122.35,8.0,13.0
2025-06-18,CORN,Corn,2025-07,286.02,286.57,1.34,-0.55,-6309.0,-15876.25,-22185.25,-1804525.42,-4549695.07,-6354220.48,2.52,-54916.18,-182180.68,12238.34,1043062.28,110084.31,155452.39,299665.77,-299665.77,8.0,13.0
2025-06-19,CORN,Corn,2025-07,287.08,283.95,1.34,3.13,-6309.0,-15876.25,-22185.25,-1811187.72,-4507997.68,-6319185.4,2.52,35035.08,-147145.6,12568.74,1039853.48,111851.82,157948.32,297847.39,-297847.39,8.0,13.0
2025-06-20,CORN,Corn,2025-07,286.39,284.56,1.34,1.83,-6309.0,-15876.25,-22185.25,-1806847.13,-4517783.8,-6324630.93,2.52,-5445.53,-152591.13,12073.87,1078944.16,111610.18,157607.1,298163.08,-298163.08,8.0,13.0
2025-06-23,CORN,Corn,2025-07,290.4,283.32,1.34,7.08,-6309.0,-15876.25,-22185.25,-1832108.36,-4497998.82,-6330107.18,2.52,-5476.25,-158067.38,14931.45,1025665.01,111710.65,157748.98,298184.28,-298184.28,8.0,13.0
2025-06-24,CORN,Corn,2025-07,286.96,287.27,1.34,-0.31,-2984.0,-15876.25,-18860.25,-856294.61,-4560757.64,-5417052.24,5.32,-41093.71,-199161.09,6981.46,967741.07,109094.77,154055.03,262289.67,-262289.67,7.0,13.0
2025-06-25,CORN,Corn,2025-07,293.01,294.21,1.34,-1.2,-2984.0,-15876.25,-18860.25,-874341.84,-4670957.86,-5545299.7,5.32,-128247.46,-327408.55,7060.92,1081012.45,88011.85,124283.4,268521.57,-268521.57,7.0,13.0
2025-06-26,CORN,Corn,2025-07,290.63,292.65,1.35,-2.03,-2984.0,-15876.25,-18860.25,-867233.95,-4646232.19,-5513466.14,5.32,31833.56,-295574.99,6943.09,1093884.18,88991.34,125666.55,267000.97,-267000.97,7.0,13.0
2025-06-27,CORN,Corn,2025-07,296.7,295.84,1.35,0.86,-2984.0,-15876.25,-18860.25,-885358.77,-4696813.92,-5582172.69,5.32,-68706.55,-364281.54,5985.85,1063074.82,90718.78,128105.91,270255.05,-270255.05,7.0,13.0
2025-06-30,CORN,Corn,2025-07,292.06,293.5,1.35,-1.45,747.0,-15876.25,-15129.25,218165.83,-4659734.94,-4441569.11,21.25,50942.65,-313338.89,1510.91,1022424.32,92490.69,130608.06,224260.11,-224260.11,5.0,13.0
2025-01-02,SOY,Soybeans,2025-03,538.02,531.39,1.36,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-01-03,SOY,Soybeans,2025-03,527.68,523.76,1.36,3.92,-2498.0,0.0,-2498.0,-1318149.64,0.0,-1318149.64,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,52725.99,-52725.99,1.0,0.0
2025-01-06,SOY,Soybeans,2025-03,525.65,520.2,1.36,5.45,-2498.0,0.0,-2498.0,-1313068.7,0.0,-1313068.7,0.0,5080.93,5080.93,0.0,0.0,0.0,0.0,52522.75,-52522.75,1.0,0.0
2025-01-07,SOY,Soybeans,2025-03,524.51,516.17,1.36,8.34,-2911.0,0.0,-2911.0,-1526854.43,0.0,-1526854.43,0.0,2837.73,7918.66,0.0,0.0,0.0,0.0,61074.18,-61074.18,2.0,0.0
2025-01-08,SOY,Soybeans,2025-03,528.49,519.66,1.36,8.84,-2911.0,6259.68,3348.68,-1538446.03,3252880.27,1714434.24,2.15,-11591.6,-3672.94,5919.23,149639.77,10614.51,14988.97,-101106.17,101106.17,2.0,1.0
2025-01-09,SOY,Soybeans,2025-03,523.99,512.3,1.35,11.69,1349.0,6259.68,7608.68,706857.11,3206821.54,3913678.66,4.64,-32935.94,-36608.88,3710.54,152652.98,23677.83,33435.97,-188615.36,188615.36,3.0,1.0
2025-01-10,SOY,Soybeans,2025-03,519.96,516.38,1.35,3.59,1349.0,6259.68,7608.68,701426.04,3232342.26,3933768.3,4.64,20089.64,-16519.24,3925.46,148059.44,27092.34,38257.67,-189674.15,189674.15,3.0,1.0
2025-01-13,SOY,Soybeans,2025-03,527.9,518.24,1.35,9.66,1349.0,6259.68,7608.68,712131.7,3244004.04,3956135.75,4.64,22367.45,5848.21,3861.75,149348.64,28934.75,40859.37,-190685.47,190685.47,3.0,1.0
2025-01-14,SOY,Soybeans,2025-03,530.25,523.79,1.35,6.46,1349.0,6259.68,7608.68,715304.55,3278735.88,3994040.43,4.64,37904.68,43752.89,3630.24,143531.73,33920.29,47899.56,-192548.98,192548.98,3.0,1.0
2025-01-15,SOY,Soybeans,2025-03,530.71,523.42,1.35,7.29,1349.0,6259.68,7608.68,715927.79,3276454.22,3992382.01,4.64,-1658.42,42094.48,3422.97,135069.36,32160.79,45414.93,-192459.82,192459.82,3.0,1.0
2025-01-16,SOY,Soybeans,2025-03,525.89,527.15,1.35,-1.25,1349.0,6259.68,7608.68,709431.01,3299777.79,4009208.8,4.64,16826.78,58921.26,4725.08,149973.98,31149.41,43986.74,-193366.13,193366.13,3.0,1.0
2025-01-17,SOY,Soybeans,2025-03,530.78,521.18,1.36,9.6,1349.0,6259.68,7608.68,716027.62,3262415.01,3978442.63,4.64,-30766.17,28155.09,4673.03,157305.87,34323.68,48469.19,-191761.86,191761.86,3.0,1.0
2025-01-20,SOY,Soybeans,2025-03,520.51,511.43,1.36,9.08,7190.0,6259.68,13449.68,3742438.14,3201375.62,6943813.76,0.87,-74904.41,-46749.32,24319.76,153658.62,48267.02,68158.89,-309766.31,309766.31,4.0,1.0
2025-01-21,SOY,Soybeans,2025-03,524.34,515.29,1.36,9.05,4622.0,6259.68,10881.68,2423508.72,3225553.01,5649061.74,1.35,51758.23,5008.91,15260.72,135326.04,52405.69,74003.18,-258218.0,258218.0,5.0,1.0
2025-01-22,SOY,Soybeans,2025-03,527.73,520.81,1.36,6.92,4934.0,6259.68,11193.68,2603829.69,3260116.46,5863946.15,1.27,50232.03,55240.94,15698.83,138107.46,54787.39,77366.44,-267159.01,267159.01,6.0,1.0
2025-01-23,SOY,Soybeans,2025-03,524.9,515.48,1.36,9.42,4934.0,6259.68,11193.68,2589876.34,3226744.85,5816621.19,1.27,-47324.96,7915.98,15454.3,142041.23,56958.38,80432.14,-264932.3,264932.3,6.0,1.0
2025-01-24,SOY,Soybeans,2025-03,523.81,517.21,1.36,6.6,3526.0,6259.68,9785.68,1846961.11,3237556.57,5084517.69,1.78,5423.79,13339.77,10704.29,137648.27,55184.98,77927.88,-235756.27,235756.27,8.0,1.0
2025-01-27,SOY,Soybeans,2025-03,529.5,516.22,1.36,13.29,3526.0,6259.68,9785.68,1867031.1,3231341.96,5098373.07,1.78,13855.38,27195.15,11576.18,147275.62,53778.08,75941.17,-236248.34,236248.34,8.0,1.0
2025-01-28,SOY,Soybeans,2025-03,520.42,515.32,1.36,5.1,3526.0,6259.68,9785.68,1834986.82,3225723.27,5060710.09,1.78,-37662.98,-10467.83,11413.21,149329.47,54325.88,76714.73,-234685.64,234685.64,8.0,1.0
2025-01-29,SOY,Soybeans,2025-03,518.08,510.61,1.36,7.46,3526.0,6259.68,9785.68,1826735.98,3196267.72,5023003.7,1.78,-37706.39,-48174.22,11109.16,138605.43,54625.03,77137.16,-232882.83,232882.83,8.0,1.0
2025-01-30,SOY,Soybeans,2025-03,513.48,502.79,1.36,10.68,3526.0,6259.68,9785.68,1810516.38,3147317.03,4957833.4,1.78,-65170.3,-113344.51,11391.69,151586.01,59304.75,83745.5,-229786.51,229786.51,8.0,1.0
2025-01-31,SOY,Soybeans,2025-03,520.34,517.77,1.36,2.57,3526.0,6259.68,9785.68,1834704.74,3241046.97,5075751.71,1.78,117918.3,4573.79,11718.58,150550.64,74842.14,105686.18,-235440.54,235440.54,8.0,1.0
2025-02-03,SOY,Soybeans,2025-03,525.71,515.49,1.36,10.21,3526.0,6259.68,9785.68,1853639.36,3226829.99,5080469.34,1.78,4717.63,9291.43,11776.64,143792.28,74838.89,105681.58,-235487.07,235487.07,8.0,1.0
2025-02-04,SOY,Soybeans,2025-03,518.51,510.88,1.36,7.63,3526.0,6259.68,9785.68,1828280.36,3197970.36,5026250.72,1.78,-54218.62,-44927.19,11765.97,146001.28,77466.42,109391.98,-233029.73,233029.73,8.0,1.0
2025-02-05,SOY,Soybeans,2025-03,506.06,500.02,1.36,6.04,3526.0,6259.68,9785.68,1784367.56,3129950.17,4914317.73,1.78,-111932.99,-156860.19,11794.63,135550.0,87343.86,123340.12,-227872.21,227872.21,8.0,1.0
2025-02-06,SOY,Soybeans,2025-03,509.19,505.53,1.36,3.66,3526.0,6259.68,9785.68,1795403.94,3164428.49,4959832.43,1.78,45514.7,-111345.49,11650.45,145062.25,88873.26,125499.82,-230037.58,230037.58,8.0,1.0
2025-02-07,SOY,Soybeans,2025-03,504.51,501.15,1.36,3.37,3526.0,6259.68,9785.68,1778916.36,3137016.1,4915932.46,1.78,-43899.97,-155245.45,11695.2,147059.17,89548.38,126453.16,-228007.46,228007.46,8.0,1.0
2025-02-10,SOY,Soybeans,2025-03,499.56,490.57,1.36,8.99,6024.0,6259.68,12283.68,3009337.39,3070783.68,6080121.07,1.04,-83707.28,-238952.73,19840.29,148008.2,93057.89,131409.02,-273912.68,273912.68,7.0,1.0
2025-02-11,SOY,Soybeans,2025-03,508.8,499.53,1.36,9.27,12596.0,8436.96,21032.96,6408819.61,4214497.75,10623317.36,0.67,111763.52,-127189.22,41871.43,201154.64,102292.39,144449.25,-467077.67,467077.67,9.0,2.0
2025-02-12,SOY,Soybeans,2025-03,511.09,504.98,1.36,6.11,12596.0,8981.28,21577.28,6437664.45,4535381.14,10973045.59,0.71,74856.65,-52332.57,41994.55,212996.89,106825.73,150850.88,-484275.64,484275.64,9.0,3.0
2025-02-13,SOY,Soybeans,2025-03,516.09,508.54,1.37,7.54,18150.0,8981.28,27131.28,9366997.2,4567376.06,13934373.26,0.49,94974.91,42642.34,48581.89,210240.06,112808.04,159298.62,-603048.69,603048.69,10.0,3.0
2025-02-14,SOY,Soybeans,2025-03,513.06,505.63,1.37,7.43,14439.0,8981.28,23420.28,7408015.58,4541167.78,11949183.37,0.62,-81239.07,-38596.73,38063.25,214919.3,116213.93,164108.15,-523379.01,523379.01,11.0,3.0
2025-02-17,SOY,Soybeans,2025-03,509.75,509.03,1.36,0.72,13090.0,8981.28,22071.28,6672679.86,4571780.48,11244460.34,0.69,-17064.89,-55661.62,39429.87,219390.49,113025.7,159605.99,-495496.22,495496.22,12.0,3.0
2025-02-18,SOY,Soybeans,2025-03,509.06,501.95,1.36,7.11,11924.0,8981.28,20905.28,6070055.29,4508142.72,10578198.01,0.75,-72696.04,-128357.66,35500.56,210129.96,114111.04,161138.62,-468209.35,468209.35,13.0,3.0
2025-02-19,SOY,Soybeans,2025-03,510.56,502.9,1.36,7.66,11924.0,8981.28,20905.28,6087965.14,4516692.9,10604658.03,0.75,26460.03,-101897.63,35542.18,213615.34,112741.38,159204.49,-469353.25,469353.25,13.0,3.0
2025-02-20,SOY,Soybeans,2025-03,516.3,511.7,1.37,4.6,11924.0,8981.28,20905.28,6156337.35,4595676.07,10752013.42,0.75,147355.39,45457.76,35451.51,210904.65,125171.25,176756.98,-476037.3,476037.3,13.0,3.0
2025-02-21,SOY,Soybeans,2025-03,508.99,503.9,1.37,5.09,11924.0,6259.68,18183.68,6069244.46,3154250.87,9223495.33,0.52,-157104.67,-111646.91,35742.38,269713.54,138197.17,195151.15,-400482.32,400482.32,13.0,4.0
2025-02-24,SOY,Soybeans,2025-03,512.71,504.86,1.36,7.85,12337.0,10069.92,22406.92,6325303.27,5083891.76,11409195.03,0.82,50315.75,-61331.16,31952.81,371964.22,139604.75,197138.82,-507206.72,507206.72,12.0,5.0
