date,commodity_id,region,cash_price_cad_mt
2025-04-24,CORN,British Columbia,300.34
2025-04-25,CORN,British Columbia,300.07
2025-04-28,CORN,British Columbia,290.13
2025-04-29,CORN,British Columbia,291.98
2025-04-30,CORN,British Columbia,297.85
2025-05-01,CORN,British Columbia,294.03
2025-05-02,CORN,British Columbia,287.8
2025-05-05,CORN,British Columbia,304.31
2025-05-06,CORN,British Columbia,291.72
2025-05-07,CORN,British Columbia,294.26
2025-05-08,CORN,British Columbia,297.02
2025-05-09,CORN,British Columbia,295.18
2025-05-12,CORN,British Columbia,294.09
2025-05-13,CORN,British Columbia,305.25
2025-05-14,CORN,British Columbia,298.69
2025-05-15,CORN,British Columbia,295.74
2025-05-16,CORN,British Columbia,297.89
2025-05-19,CORN,British Columbia,291.28
2025-05-20,CORN,British Columbia,298.19
2025-05-21,CORN,British Columbia,288.49
2025-05-22,CORN,British Columbia,293.49
2025-05-23,CORN,British Columbia,284.88
2025-05-26,CORN,British Columbia,284.47
2025-05-27,CORN,British Columbia,295.2
2025-05-28,CORN,British Columbia,292.92
2025-05-29,CORN,British Columbia,291.77
2025-05-30,CORN,British Columbia,302.33
2025-06-02,CORN,British Columbia,306.29
2025-06-03,CORN,British Columbia,303.17
2025-06-04,CORN,British Columbia,294.32
2025-06-05,CORN,British Columbia,294.26
2025-06-06,CORN,British Columbia,294.96
2025-06-09,CORN,British Columbia,294.82
2025-06-10,CORN,British Columbia,287.79
2025-06-11,CORN,British Columbia,287.66
2025-06-12,CORN,British Columbia,287.97
2025-06-13,CORN,British Columbia,291.85
2025-06-16,CORN,British Columbia,289.58
2025-06-17,CORN,British Columbia,295.76
2025-06-18,CORN,British Columbia,302.19
2025-06-19,CORN,British Columbia,300.78
2025-06-20,CORN,British Columbia,297.85
2025-06-23,CORN,British Columbia,303.46
2025-06-24,CORN,British Columbia,296.14
2025-06-25,CORN,British Columbia,309.46
2025-06-26,CORN,British Columbia,305.09
2025-06-27,CORN,British Columbia,318.2
2025-06-30,CORN,British Columbia,300.89
2025-01-02,SOY,Manitoba,534.57
2025-01-03,SOY,Manitoba,527.16
2025-01-06,SOY,Manitoba,526.77
2025-01-07,SOY,Manitoba,525.87
2025-01-08,SOY,Manitoba,524.12
2025-01-09,SOY,Manitoba,523.11
2025-01-10,SOY,Manitoba,518.12
2025-01-13,SOY,Manitoba,523.43
2025-01-14,SOY,Manitoba,527.63
2025-01-15,SOY,Manitoba,529.06
2025-01-16,SOY,Manitoba,525.73
2025-01-17,SOY,Manitoba,531.29
2025-01-20,SOY,Manitoba,520.31
2025-01-21,SOY,Manitoba,517.5
2025-01-22,SOY,Manitoba,519.35
2025-01-23,SOY,Manitoba,526.82
2025-01-24,SOY,Manitoba,521.21
2025-01-27,SOY,Manitoba,529.14
2025-01-28,SOY,Manitoba,523.8
2025-01-29,SOY,Manitoba,512.86
2025-01-30,SOY,Manitoba,507.09
2025-01-31,SOY,Manitoba,527.58
2025-02-03,SOY,Manitoba,526.37
2025-02-04,SOY,Manitoba,513.1
2025-02-05,SOY,Manitoba,504.15
2025-02-06,SOY,Manitoba,505.24
2025-02-07,SOY,Manitoba,500.4
2025-02-10,SOY,Manitoba,502.78
2025-02-11,SOY,Manitoba,504.86
2025-02-12,SOY,Manitoba,513.75
2025-02-13,SOY,Manitoba,513.64
2025-02-14,SOY,Manitoba,507.9
2025-02-17,SOY,Manitoba,509.96
2025-02-18,SOY,Manitoba,499.44
2025-02-19,SOY,Manitoba,508.17
2025-02-20,SOY,Manitoba,514.47
2025-02-21,SOY,Manitoba,511.03
2025-02-24,SOY,Manitoba,503.74
2025-02-25,SOY,Manitoba,516.76
2025-02-26,SOY,Manitoba,521.25
2025-02-27,SOY,Manitoba,521.79
2025-02-28,SOY,Manitoba,512.33
2025-03-03,SOY,Manitoba,511.34
2025-03-04,SOY,Manitoba,502.52
2025-03-05,SOY,Manitoba,511.56
2025-03-06,SOY,Manitoba,503.53
2025-03-07,SOY,Manitoba,495.46
2025-03-10,SOY,Manitoba,491.95
2025-03-11,SOY,Manitoba,496.25
2025-03-12,SOY,Manitoba,490.87
2025-03-13,SOY,Manitoba,492.68
2025-03-14,SOY,Manitoba,490.75
2025-03-17,SOY,Manitoba,489.1
2025-03-18,SOY,Manitoba,508.76
2025-03-19,SOY,Manitoba,504.5
2025-03-20,SOY,Manitoba,497.77
2025-03-21,SOY,Manitoba,501.71
2025-03-24,SOY,Manitoba,498.29
2025-03-25,SOY,Manitoba,502.21
2025-03-26,SOY,Manitoba,500.52
2025-03-27,SOY,Manitoba,507.64
2025-03-28,SOY,Manitoba,496.98
2025-03-31,SOY,Manitoba,499.3
2025-04-01,SOY,Manitoba,495.27
2025-04-02,SOY,Manitoba,499.71
2025-04-03,SOY,Manitoba,500.64
2025-04-04,SOY,Manitoba,504.14
2025-04-07,SOY,Manitoba,510.11
2025-04-08,SOY,Manitoba,511.04
2025-04-09,SOY,Manitoba,521.96
2025-04-10,SOY,Manitoba,508.32
2025-04-11,SOY,Manitoba,504.53
2025-04-14,SOY,Manitoba,499.74
2025-04-15,SOY,Manitoba,505.6
2025-04-16,SOY,Manitoba,496.45
2025-04-17,SOY,Manitoba,505.91
2025-04-18,SOY,Manitoba,495.18
2025-04-21,SOY,Manitoba,496.2
2025-04-22,SOY,Manitoba,492.74
2025-04-23,SOY,Manitoba,487.24
2025-04-24,SOY,Manitoba,497.37
2025-04-25,SOY,Manitoba,490.25
2025-04-28,SOY,Manitoba,501.13
2025-04-29,SOY,Manitoba,500.08
2025-04-30,SOY,Manitoba,499.71
2025-05-01,SOY,Manitoba,501.97
2025-05-02,SOY,Manitoba,498.88
2025-05-05,SOY,Manitoba,488.53
2025-05-06,SOY,Manitoba,488.79
2025-05-07,SOY,Manitoba,480.81
2025-05-08,SOY,Manitoba,483.6
2025-05-09,SOY,Manitoba,477.96
2025-05-12,SOY,Manitoba,482.11
2025-05-13,SOY,Manitoba,479.93
2025-05-14,SOY,Manitoba,472.59
2025-05-15,SOY,Manitoba,470.18
2025-05-16,SOY,Manitoba,473.3
2025-05-19,SOY,Manitoba,487.19
2025-05-20,SOY,Manitoba,477.03
2025-05-21,SOY,Manitoba,476.69
2025-05-22,SOY,Manitoba,463.77
2025-05-23,SOY,Manitoba,470.83
2025-05-26,SOY,Manitoba,475.34
2025-05-27,SOY,Manitoba,482.79
2025-05-28,SOY,Manitoba,485.44
2025-05-29,SOY,Manitoba,489.25
2025-05-30,SOY,Manitoba,470.26
2025-06-02,SOY,Manitoba,470.86
2025-06-03,SOY,Manitoba,476.55
2025-06-04,SOY,Manitoba,482.75
2025-06-05,SOY,Manitoba,485.12
2025-06-06,SOY,Manitoba,477.78
2025-06-09,SOY,Manitoba,482.68
2025-06-10,SOY,Manitoba,481.58
2025-06-11,SOY,Manitoba,488.36
2025-06-12,SOY,Manitoba,481.92
2025-06-13,SOY,Manitoba,492.95
2025-06-16,SOY,Manitoba,492.85
2025-06-17,SOY,Manitoba,490.96
2025-06-18,SOY,Manitoba,487.5
2025-06-19,SOY,Manitoba,496.29
2025-06-20,SOY,Manitoba,503.36
2025-06-23,SOY,Manitoba,503.76
2025-06-24,SOY,Manitoba,501.8
2025-06-25,SOY,Manitoba,503.81
2025-06-26,SOY,Manitoba,501.18
2025-06-27,SOY,Manitoba,502.53
2025-06-30,SOY,Manitoba,509.74
2025-01-02,SOY,Saskatchewan,534.01
2025-01-03,SOY,Saskatchewan,520.68
2025-01-06,SOY,Saskatchewan,520.25
2025-01-07,SOY,Saskatchewan,517.73
2025-01-08,SOY,Saskatchewan,519.95
2025-01-09,SOY,Saskatchewan,522.41
2025-01-10,SOY,Saskatchewan,516.34
2025-01-13,SOY,Saskatchewan,529.0
2025-01-14,SOY,Saskatchewan,526.22
2025-01-15,SOY,Saskatchewan,527.08
2025-01-16,SOY,Saskatchewan,521.27
2025-01-17,SOY,Saskatchewan,526.12
2025-01-20,SOY,Saskatchewan,515.93
2025-01-21,SOY,Saskatchewan,514.89
2025-01-22,SOY,Saskatchewan,520.3
2025-01-23,SOY,Saskatchewan,520.33
2025-01-24,SOY,Saskatchewan,522.63
2025-01-27,SOY,Saskatchewan,526.27
2025-01-28,SOY,Saskatchewan,514.85
2025-01-29,SOY,Saskatchewan,516.32
2025-01-30,SOY,Saskatchewan,508.51
2025-01-31,SOY,Saskatchewan,505.9
2025-02-03,SOY,Saskatchewan,519.52
2025-02-04,SOY,Saskatchewan,515.59
2025-02-05,SOY,Saskatchewan,497.65
2025-02-06,SOY,Saskatchewan,504.23
2025-02-07,SOY,Saskatchewan,508.0
2025-02-10,SOY,Saskatchewan,492.7
2025-02-11,SOY,Saskatchewan,504.47
2025-02-12,SOY,Saskatchewan,500.66
2025-02-13,SOY,Saskatchewan,518.25
2025-02-14,SOY,Saskatchewan,508.24
2025-02-17,SOY,Saskatchewan,508.35
2025-02-18,SOY,Saskatchewan,511.85
2025-02-19,SOY,Saskatchewan,507.8
2025-02-20,SOY,Saskatchewan,508.14
2025-02-21,SOY,Saskatchewan,501.65
2025-02-24,SOY,Saskatchewan,509.76
2025-02-25,SOY,Saskatchewan,506.11
2025-02-26,SOY,Saskatchewan,506.0
2025-02-27,SOY,Saskatchewan,513.06
2025-02-28,SOY,Saskatchewan,503.12
2025-03-03,SOY,Saskatchewan,510.25
2025-03-04,SOY,Saskatchewan,505.61
2025-03-05,SOY,Saskatchewan,501.59
2025-03-06,SOY,Saskatchewan,500.32
2025-03-07,SOY,Saskatchewan,491.01
2025-03-10,SOY,Saskatchewan,488.55
2025-03-11,SOY,Saskatchewan,496.79
2025-03-12,SOY,Saskatchewan,499.6
2025-03-13,SOY,Saskatchewan,490.58
2025-03-14,SOY,Saskatchewan,494.11
2025-03-17,SOY,Saskatchewan,492.38
2025-03-18,SOY,Saskatchewan,495.94
2025-03-19,SOY,Saskatchewan,505.62
2025-03-20,SOY,Saskatchewan,497.71
2025-03-21,SOY,Saskatchewan,506.68
2025-03-24,SOY,Saskatchewan,496.29
2025-03-25,SOY,Saskatchewan,490.07
2025-03-26,SOY,Saskatchewan,493.76
2025-03-27,SOY,Saskatchewan,497.08
2025-03-28,SOY,Saskatchewan,496.08
2025-03-31,SOY,Saskatchewan,495.43
2025-04-01,SOY,Saskatchewan,503.82
2025-04-02,SOY,Saskatchewan,492.99
2025-04-03,SOY,Saskatchewan,499.62
2025-04-04,SOY,Saskatchewan,502.81
2025-04-07,SOY,Saskatchewan,506.46
2025-04-08,SOY,Saskatchewan,512.17
2025-04-09,SOY,Saskatchewan,511.07
2025-04-10,SOY,Saskatchewan,509.15
2025-04-11,SOY,Saskatchewan,503.95
2025-04-14,SOY,Saskatchewan,498.73
2025-04-15,SOY,Saskatchewan,502.95
2025-04-16,SOY,Saskatchewan,507.08
2025-04-17,SOY,Saskatchewan,502.6
2025-04-18,SOY,Saskatchewan,494.67
2025-04-21,SOY,Saskatchewan,483.13
2025-04-22,SOY,Saskatchewan,488.75
2025-04-23,SOY,Saskatchewan,483.05
2025-04-24,SOY,Saskatchewan,487.23
2025-04-25,SOY,Saskatchewan,485.95
2025-04-28,SOY,Saskatchewan,488.93
2025-04-29,SOY,Saskatchewan,491.67
2025-04-30,SOY,Saskatchewan,487.94
2025-05-01,SOY,Saskatchewan,497.25
2025-05-02,SOY,Saskatchewan,486.11
2025-05-05,SOY,Saskatchewan,483.77
2025-05-06,SOY,Saskatchewan,487.65
2025-05-07,SOY,Saskatchewan,474.52
2025-05-08,SOY,Saskatchewan,481.22
2025-05-09,SOY,Saskatchewan,478.31
2025-05-12,SOY,Saskatchewan,473.57
2025-05-13,SOY,Saskatchewan,469.46
2025-05-14,SOY,Saskatchewan,475.14
2025-05-15,SOY,Saskatchewan,466.76
2025-05-16,SOY,Saskatchewan,472.41
2025-05-19,SOY,Saskatchewan,480.35
2025-05-20,SOY,Saskatchewan,475.85
2025-05-21,SOY,Saskatchewan,473.68
2025-05-22,SOY,Saskatchewan,469.33
2025-05-23,SOY,Saskatchewan,459.42
2025-05-26,SOY,Saskatchewan,475.22
2025-05-27,SOY,Saskatchewan,481.87
2025-05-28,SOY,Saskatchewan,481.68
2025-05-29,SOY,Saskatchewan,478.05
2025-05-30,SOY,Saskatchewan,470.74
2025-06-02,SOY,Saskatchewan,470.35
2025-06-03,SOY,Saskatchewan,478.03
2025-06-04,SOY,Saskatchewan,471.58
2025-06-05,SOY,Saskatchewan,480.92
2025-06-06,SOY,Saskatchewan,468.48
2025-06-09,SOY,Saskatchewan,476.86
2025-06-10,SOY,Saskatchewan,489.53
2025-06-11,SOY,Saskatchewan,478.79
2025-06-12,SOY,Saskatchewan,478.99
2025-06-13,SOY,Saskatchewan,486.96
2025-06-16,SOY,Saskatchewan,488.25
2025-06-17,SOY,Saskatchewan,485.26
2025-06-18,SOY,Saskatchewan,484.2
2025-06-19,SOY,Saskatchewan,496.15
2025-06-20,SOY,Saskatchewan,493.88
2025-06-23,SOY,Saskatchewan,496.83
2025-06-24,SOY,Saskatchewan,499.24
2025-06-25,SOY,Saskatchewan,501.31
2025-06-26,SOY,Saskatchewan,499.04
2025-06-27,SOY,Saskatchewan,514.83
2025-06-30,SOY,Saskatchewan,507.84
2025-01-02,SOY,Alberta,530.62
2025-01-03,SOY,Alberta,518.87
2025-01-06,SOY,Alberta,517.17
2025-01-07,SOY,Alberta,519.77
2025-01-08,SOY,Alberta,524.83
2025-01-09,SOY,Alberta,518.4
2025-01-10,SOY,Alberta,513.56
2025-01-13,SOY,Alberta,514.48
2025-01-14,SOY,Alberta,523.11
2025-01-15,SOY,Alberta,517.79
2025-01-16,SOY,Alberta,515.07
2025-01-17,SOY,Alberta,523.03
2025-01-20,SOY,Alberta,513.97
2025-01-21,SOY,Alberta,519.97
2025-01-22,SOY,Alberta,520.44
2025-01-23,SOY,Alberta,519.75
2025-01-24,SOY,Alberta,513.03
2025-01-27,SOY,Alberta,520.01
2025-01-28,SOY,Alberta,507.15
2025-01-29,SOY,Alberta,502.43
2025-01-30,SOY,Alberta,508.2
2025-01-31,SOY,Alberta,510.37
2025-02-03,SOY,Alberta,520.95
2025-02-04,SOY,Alberta,511.71
2025-02-05,SOY,Alberta,497.9
2025-02-06,SOY,Alberta,502.14
2025-02-07,SOY,Alberta,495.02
2025-02-10,SOY,Alberta,484.36
2025-02-11,SOY,Alberta,500.96
2025-02-12,SOY,Alberta,499.99
2025-02-13,SOY,Alberta,505.98
2025-02-14,SOY,Alberta,512.48
2025-02-17,SOY,Alberta,498.06
2025-02-18,SOY,Alberta,503.97
2025-02-19,SOY,Alberta,497.18
2025-02-20,SOY,Alberta,511.28
2025-02-21,SOY,Alberta,501.43
2025-02-24,SOY,Alberta,505.3
2025-02-25,SOY,Alberta,500.83
2025-02-26,SOY,Alberta,507.41
2025-02-27,SOY,Alberta,512.99
2025-02-28,SOY,Alberta,512.13
2025-03-03,SOY,Alberta,501.7
2025-03-04,SOY,Alberta,497.32
2025-03-05,SOY,Alberta,502.56
2025-03-06,SOY,Alberta,508.82
2025-03-07,SOY,Alberta,494.97
2025-03-10,SOY,Alberta,494.79
2025-03-11,SOY,Alberta,485.77
2025-03-12,SOY,Alberta,486.5
2025-03-13,SOY,Alberta,486.15
2025-03-14,SOY,Alberta,492.07
2025-03-17,SOY,Alberta,487.05
2025-03-18,SOY,Alberta,492.53
2025-03-19,SOY,Alberta,497.34
2025-03-20,SOY,Alberta,499.23
2025-03-21,SOY,Alberta,500.27
2025-03-24,SOY,Alberta,493.93
2025-03-25,SOY,Alberta,493.57
2025-03-26,SOY,Alberta,491.18
2025-03-27,SOY,Alberta,501.16
2025-03-28,SOY,Alberta,495.25
2025-03-31,SOY,Alberta,487.74
2025-04-01,SOY,Alberta,483.7
2025-04-02,SOY,Alberta,495.27
2025-04-03,SOY,Alberta,493.99
2025-04-04,SOY,Alberta,496.24
2025-04-07,SOY,Alberta,506.76
2025-04-08,SOY,Alberta,510.77
2025-04-09,SOY,Alberta,516.57
2025-04-10,SOY,Alberta,497.0
2025-04-11,SOY,Alberta,498.92
2025-04-14,SOY,Alberta,496.2
2025-04-15,SOY,Alberta,490.56
2025-04-16,SOY,Alberta,494.81
2025-04-17,SOY,Alberta,491.49
2025-04-18,SOY,Alberta,490.47
2025-04-21,SOY,Alberta,490.33
2025-04-22,SOY,Alberta,495.24
2025-04-23,SOY,Alberta,476.67
2025-04-24,SOY,Alberta,484.33
2025-04-25,SOY,Alberta,486.1
2025-04-28,SOY,Alberta,490.22
2025-04-29,SOY,Alberta,494.02
2025-04-30,SOY,Alberta,491.76
2025-05-01,SOY,Alberta,500.94
2025-05-02,SOY,Alberta,492.4
2025-05-05,SOY,Alberta,479.53
2025-05-06,SOY,Alberta,488.41
2025-05-07,SOY,Alberta,479.43
2025-05-08,SOY,Alberta,476.96
2025-05-09,SOY,Alberta,475.87
2025-05-12,SOY,Alberta,472.52
2025-05-13,SOY,Alberta,468.01
2025-05-14,SOY,Alberta,469.48
2025-05-15,SOY,Alberta,457.54
2025-05-16,SOY,Alberta,471.22
2025-05-19,SOY,Alberta,468.89
2025-05-20,SOY,Alberta,463.57
2025-05-21,SOY,Alberta,473.01
2025-05-22,SOY,Alberta,463.65
2025-05-23,SOY,Alberta,463.21
2025-05-26,SOY,Alberta,463.54
2025-05-27,SOY,Alberta,477.49
2025-05-28,SOY,Alberta,477.6
2025-05-29,SOY,Alberta,469.19
2025-05-30,SOY,Alberta,466.53
2025-06-02,SOY,Alberta,470.92
2025-06-03,SOY,Alberta,464.82
2025-06-04,SOY,Alberta,468.6
2025-06-05,SOY,Alberta,471.73
2025-06-06,SOY,Alberta,470.29
2025-06-09,SOY,Alberta,473.02
2025-06-10,SOY,Alberta,477.9
2025-06-11,SOY,Alberta,484.99
2025-06-12,SOY,Alberta,474.65
2025-06-13,SOY,Alberta,487.65
2025-06-16,SOY,Alberta,490.89
2025-06-17,SOY,Alberta,482.01
2025-06-18,SOY,Alberta,488.2
2025-06-19,SOY,Alberta,488.77
2025-06-20,SOY,Alberta,499.81
2025-06-23,SOY,Alberta,492.68
2025-06-24,SOY,Alberta,493.18
2025-06-25,SOY,Alberta,492.83
2025-06-26,SOY,Alberta,491.98
2025-06-27,SOY,Alberta,498.17
2025-06-30,SOY,Alberta,503.21
2025-01-02,SOY,Ontario,541.77
2025-01-03,SOY,Ontario,533.61
2025-01-06,SOY,Ontario,529.05
2025-01-07,SOY,Ontario,530.53
2025-01-08,SOY,Ontario,535.39
2025-01-09,SOY,Ontario,522.32
2025-01-10,SOY,Ontario,520.25
2025-01-13,SOY,Ontario,533.52
2025-01-14,SOY,Ontario,539.78
2025-01-15,SOY,Ontario,539.84
2025-01-16,SOY,Ontario,528.51
2025-01-17,SOY,Ontario,533.52
2025-01-20,SOY,Ontario,520.65
2025-01-21,SOY,Ontario,527.79
2025-01-22,SOY,Ontario,537.37
2025-01-23,SOY,Ontario,524.44
2025-01-24,SOY,Ontario,523.0
2025-01-27,SOY,Ontario,529.61
2025-01-28,SOY,Ontario,526.83
2025-01-29,SOY,Ontario,525.43
2025-01-30,SOY,Ontario,519.49
2025-01-31,SOY,Ontario,530.59
2025-02-03,SOY,Ontario,522.91
2025-02-04,SOY,Ontario,524.53
2025-02-05,SOY,Ontario,511.63
2025-02-06,SOY,Ontario,515.21
2025-02-07,SOY,Ontario,504.87
2025-02-10,SOY,Ontario,504.26
2025-02-11,SOY,Ontario,513.91
2025-02-12,SOY,Ontario,519.0
2025-02-13,SOY,Ontario,513.9
2025-02-14,SOY,Ontario,517.2
2025-02-17,SOY,Ontario,512.32
2025-02-18,SOY,Ontario,516.96
2025-02-19,SOY,Ontario,516.76
2025-02-20,SOY,Ontario,525.3
2025-02-21,SOY,Ontario,510.59
2025-02-24,SOY,Ontario,519.99
2025-02-25,SOY,Ontario,522.55
2025-02-26,SOY,Ontario,516.4
2025-02-27,SOY,Ontario,524.23
2025-02-28,SOY,Ontario,521.38
2025-03-03,SOY,Ontario,511.25
2025-03-04,SOY,Ontario,508.56
2025-03-05,SOY,Ontario,517.48
2025-03-06,SOY,Ontario,506.81
2025-03-07,SOY,Ontario,506.35
2025-03-10,SOY,Ontario,501.29
2025-03-11,SOY,Ontario,504.09
2025-03-12,SOY,Ontario,496.67
2025-03-13,SOY,Ontario,493.43
2025-03-14,SOY,Ontario,503.38
2025-03-17,SOY,Ontario,506.64
2025-03-18,SOY,Ontario,517.42
2025-03-19,SOY,Ontario,499.86
2025-03-20,SOY,Ontario,508.23
2025-03-21,SOY,Ontario,502.37
2025-03-24,SOY,Ontario,503.29
2025-03-25,SOY,Ontario,501.77
2025-03-26,SOY,Ontario,502.23
2025-03-27,SOY,Ontario,505.9
2025-03-28,SOY,Ontario,504.59
2025-03-31,SOY,Ontario,505.47
2025-04-01,SOY,Ontario,502.27
2025-04-02,SOY,Ontario,505.78
2025-04-03,SOY,Ontario,501.88
2025-04-04,SOY,Ontario,511.76
2025-04-07,SOY,Ontario,514.76
2025-04-08,SOY,Ontario,524.88
2025-04-09,SOY,Ontario,520.92
2025-04-10,SOY,Ontario,510.82
2025-04-11,SOY,Ontario,510.27
2025-04-14,SOY,Ontario,511.1
2025-04-15,SOY,Ontario,509.81
2025-04-16,SOY,Ontario,509.13
2025-04-17,SOY,Ontario,503.87
2025-04-18,SOY,Ontario,509.92
2025-04-21,SOY,Ontario,492.2
2025-04-22,SOY,Ontario,496.75
2025-04-23,SOY,Ontario,494.71
2025-04-24,SOY,Ontario,487.3
2025-04-25,SOY,Ontario,501.46
2025-04-28,SOY,Ontario,503.67
2025-04-29,SOY,Ontario,508.52
2025-04-30,SOY,Ontario,505.28
2025-05-01,SOY,Ontario,506.05
2025-05-02,SOY,Ontario,496.24
2025-05-05,SOY,Ontario,495.71
2025-05-06,SOY,Ontario,493.83
2025-05-07,SOY,Ontario,490.3
2025-05-08,SOY,Ontario,491.42
2025-05-09,SOY,Ontario,489.75
2025-05-12,SOY,Ontario,485.75
2025-05-13,SOY,Ontario,483.41
2025-05-14,SOY,Ontario,480.3
2025-05-15,SOY,Ontario,476.2
2025-05-16,SOY,Ontario,485.93
2025-05-19,SOY,Ontario,482.52
2025-05-20,SOY,Ontario,481.89
2025-05-21,SOY,Ontario,475.53
2025-05-22,SOY,Ontario,470.6
2025-05-23,SOY,Ontario,478.37
2025-05-26,SOY,Ontario,481.85
2025-05-27,SOY,Ontario,484.86
2025-05-28,SOY,Ontario,488.81
2025-05-29,SOY,Ontario,482.87
2025-05-30,SOY,Ontario,479.11
2025-06-02,SOY,Ontario,485.61
2025-06-03,SOY,Ontario,488.3
2025-06-04,SOY,Ontario,484.51
2025-06-05,SOY,Ontario,493.58
2025-06-06,SOY,Ontario,480.51
2025-06-09,SOY,Ontario,483.59
2025-06-10,SOY,Ontario,486.96
2025-06-11,SOY,Ontario,488.78
2025-06-12,SOY,Ontario,479.02
2025-06-13,SOY,Ontario,498.16
2025-06-16,SOY,Ontario,493.23
2025-06-17,SOY,Ontario,499.84
2025-06-18,SOY,Ontario,494.85
2025-06-19,SOY,Ontario,498.85
2025-06-20,SOY,Ontario,507.54
2025-06-23,SOY,Ontario,505.07
2025-06-24,SOY,Ontario,501.38
2025-06-25,SOY,Ontario,503.62
2025-06-26,SOY,Ontario,498.08
2025-06-27,SOY,Ontario,506.0
2025-06-30,SOY,Ontario,509.15
2025-01-02,SOY,British Columbia,549.12
2025-01-03,SOY,British Columbia,538.09
2025-01-06,SOY,British Columbia,535.0
2025-01-07,SOY,British Columbia,528.66
2025-01-08,SOY,British Columbia,538.18
2025-01-09,SOY,British Columbia,533.69
2025-01-10,SOY,British Columbia,531.53
2025-01-13,SOY,British Columbia,539.05
2025-01-14,SOY,British Columbia,534.5
2025-01-15,SOY,British Columbia,539.78
2025-01-16,SOY,British Columbia,538.89
2025-01-17,SOY,British Columbia,539.96
2025-01-20,SOY,British Columbia,531.67
2025-01-21,SOY,British Columbia,541.56
2025-01-22,SOY,British Columbia,541.2
2025-01-23,SOY,British Columbia,533.18
2025-01-24,SOY,British Columbia,539.19
2025-01-27,SOY,British Columbia,542.49
2025-01-28,SOY,British Columbia,529.45
2025-01-29,SOY,British Columbia,533.34
2025-01-30,SOY,British Columbia,524.09
2025-01-31,SOY,British Columbia,527.24
2025-02-03,SOY,British Columbia,538.78
2025-02-04,SOY,British Columbia,527.64
2025-02-05,SOY,British Columbia,518.97
2025-02-06,SOY,British Columbia,519.13
2025-02-07,SOY,British Columbia,514.28
2025-02-10,SOY,British Columbia,513.69
2025-02-11,SOY,British Columbia,519.79
2025-02-12,SOY,British Columbia,522.04
2025-02-13,SOY,British Columbia,528.67
2025-02-14,SOY,British Columbia,519.46
2025-02-17,SOY,British Columbia,520.08
2025-02-18,SOY,British Columbia,513.09
2025-02-19,SOY,British Columbia,522.91
2025-02-20,SOY,British Columbia,522.3
2025-02-21,SOY,British Columbia,520.27
2025-02-24,SOY,British Columbia,524.76
2025-02-25,SOY,British Columbia,526.52
2025-02-26,SOY,British Columbia,525.16
2025-02-27,SOY,British Columbia,528.52
2025-02-28,SOY,British Columbia,531.22
2025-03-03,SOY,British Columbia,526.14
2025-03-04,SOY,British Columbia,524.36
2025-03-05,SOY,British Columbia,522.06
2025-03-06,SOY,British Columbia,514.59
2025-03-07,SOY,British Columbia,516.94
2025-03-10,SOY,British Columbia,507.81
2025-03-11,SOY,British Columbia,510.47
2025-03-12,SOY,British Columbia,503.64
2025-03-13,SOY,British Columbia,502.48
2025-03-14,SOY,British Columbia,510.64
2025-03-17,SOY,British Columbia,510.6
2025-03-18,SOY,British Columbia,517.24
2025-03-19,SOY,British Columbia,510.57
2025-03-20,SOY,British Columbia,508.59
2025-03-21,SOY,British Columbia,520.22
2025-03-24,SOY,British Columbia,516.17
2025-03-25,SOY,British Columbia,514.32
2025-03-26,SOY,British Columbia,506.63
2025-03-27,SOY,British Columbia,512.16
2025-03-28,SOY,British Columbia,513.94
2025-03-31,SOY,British Columbia,516.54
2025-04-01,SOY,British Columbia,502.49
2025-04-02,SOY,British Columbia,512.31
2025-04-03,SOY,British Columbia,514.98
2025-04-04,SOY,British Columbia,519.3
2025-04-07,SOY,British Columbia,520.59
2025-04-08,SOY,British Columbia,520.97
2025-04-09,SOY,British Columbia,533.23
2025-04-10,SOY,British Columbia,528.73
2025-04-11,SOY,British Columbia,517.08
2025-04-14,SOY,British Columbia,514.54
2025-04-15,SOY,British Columbia,514.27
2025-04-16,SOY,British Columbia,513.55
2025-04-17,SOY,British Columbia,518.46
2025-04-18,SOY,British Columbia,511.43
2025-04-21,SOY,British Columbia,505.28
2025-04-22,SOY,British Columbia,512.66
2025-04-23,SOY,British Columbia,495.21
2025-04-24,SOY,British Columbia,499.51
2025-04-25,SOY,British Columbia,504.0
2025-04-28,SOY,British Columbia,505.91
2025-04-29,SOY,British Columbia,515.06
2025-04-30,SOY,British Columbia,509.3
2025-05-01,SOY,British Columbia,509.72
2025-05-02,SOY,British Columbia,507.75
2025-05-05,SOY,British Columbia,503.96
2025-05-06,SOY,British Columbia,508.47
2025-05-07,SOY,British Columbia,496.93
2025-05-08,SOY,British Columbia,497.04
2025-05-09,SOY,British Columbia,492.13
2025-05-12,SOY,British Columbia,490.51
2025-05-13,SOY,British Columbia,483.85
2025-05-14,SOY,British Columbia,489.65
2025-05-15,SOY,British Columbia,483.78
2025-05-16,SOY,British Columbia,497.8
2025-05-19,SOY,British Columbia,496.44
2025-05-20,SOY,British Columbia,490.34
2025-05-21,SOY,British Columbia,488.29
2025-05-22,SOY,British Columbia,480.78
2025-05-23,SOY,British Columbia,477.79
2025-05-26,SOY,British Columbia,484.44
2025-05-27,SOY,British Columbia,496.21
2025-05-28,SOY,British Columbia,494.05
